1,2771,7136,9659,772,5885,4920
2,4903,2935,5409,9527,5912,7659
3,9663,5024,4940,610,4907,4917
4,5596,6135,5408,6725,4688,4678
5,5689,2056,8081,4951,33,3683
6,6162,7757,6992,6875,5596,1285
7,5408,33,4940,8081,4903,9663
8,4920,9527,7136,5689,1285,4951
9,2056,5409,4688,6725,6875,5885
10,9659,6162,4917,2771,4678,2935
11,6135,6992,5024,4907,7757,5912
12,772,1285,7659,610,3683,5689
13,7757,2771,4951,5024,6725,5596
14,6875,33,610,4920,2935,5912
15,2056,4917,772,9659,4907,4688
16,7136,6992,3683,5409,6162,5408
17,4678,5885,9663,4903,7659,4940
18,2935,6135,8081,9527,6162,5024
19,4678,5689,4920,6992,4940,6725
20,6135,5912,1285,9659,5408,772
21,5596,4903,7757,5885,4951,2056
22,9663,610,2771,4907,8081,6875
23,33,4688,9527,7659,7136,5409
24,4917,9663,4920,3683,5596,2935
25,5024,6875,772,33,1285,6725
26,7757,4940,5409,7136,8081,6162
27,5885,3683,4907,4951,4678,6135
28,9527,2771,6992,5408,4688,610
29,4917,5689,4903,5912,9659,2056
30,7659,6135,33,4907,1285,9527
31,6875,5408,5689,4940,7136,4678
32,4903,4688,6162,6992,4951,9659
33,5912,6725,5409,5596,4920,610
34,7659,3683,2056,2935,9663,772
35,7757,5885,5024,8081,2771,4917
36,4951,7659,6725,4903,4920,6135
37,9663,9659,5596,7136,7757,4688
38,772,6992,4907,8081,33,5885
39,2771,3683,5912,6162,4940,6875
40,4917,4678,1285,5409,5024,5689
41,2935,610,9527,5408,2056,7757
42,5409,4907,4951,4940,5689,9659
43,6725,4920,2771,5885,6135,9527
44,772,610,6162,4678,6875,4903
45,7136,5408,5912,5024,7659,2935
46,1285,8081,3683,4688,5596,4917
47,2056,6992,4678,33,9663,6162
48,8081,9659,7757,4907,2935,6725
49,5596,5409,33,610,4903,1285
50,6875,4951,7136,4688,772,6135
51,4920,5024,3683,4940,9527,2056
52,5408,2771,5885,5689,5912,9663
53,7659,4917,6875,6992,8081,4920
54,1285,9659,2935,6162,4907,4678
55,4688,5689,5885,7757,610,7659
56,9527,772,5596,6992,4917,5408
57,4951,5912,4940,6135,2056,2771
58,3683,6725,4903,33,7136,5024
59,9663,5408,4907,5409,4920,6875
60,6725,6162,5689,5912,772,4903
61,610,4951,8081,3683,9527,4917
62,2935,2056,33,2771,4940,5596
63,9659,7659,4678,6135,7757,9663
64,1285,5024,4688,5885,5409,6992
65,7136,772,4907,33,4917,7757
66,6162,5885,7659,4920,4951,5408
67,5024,4903,9659,4688,6875,2771
68,4940,9527,8081,5912,4678,5596
69,2056,6725,610,1285,9663,7136
70,5689,2935,6992,3683,5409,6135
