1,4590,4661,4744,1690,9304,4416
2,1943,10145,5654,1580,2212,2231
3,10104,1942,7177,3083,7039,3339
4,1574,6738,2679,5614,2630,6230
5,7112,9303,1576,5990,5715,5635
6,4586,7845,10145,4320,2630,3388
7,4744,9304,5990,2231,5635,1943
8,4586,4590,7177,4661,9303,2679
9,4416,3388,1942,1690,7039,1574
10,7112,1580,3083,2212,1576,6738
11,4320,5654,10104,7845,5715,3339
12,7177,6230,2630,9303,5614,4744
13,1580,5715,1576,9304,4416,4661
14,3083,1942,4586,5654,1574,5614
15,7112,7845,4320,2231,3388,6738
16,1943,6230,4590,2212,10145,7039
17,5635,3339,2679,1690,5990,10104
18,2231,4416,9303,4320,10145,7039
19,1574,5635,1580,2679,2630,4590
20,6738,1690,6230,5614,2212,1942
21,3388,5715,4661,9304,5654,4586
22,7845,7112,5990,1943,4744,10104
23,3083,1576,2212,7177,3339,3388
24,1943,1690,5614,6738,4590,7112
25,4744,2231,2630,5715,5635,3083
26,10104,7039,10145,1574,5990,4661
27,3339,4320,9304,6230,1580,4586
28,2679,7845,4416,5654,1942,7177
29,9303,4320,2212,5990,1574,1576
30,7177,4744,1690,4661,3083,7845
31,1576,5635,5654,10145,9303,6230
32,5614,10104,3388,1580,4416,2630
33,7039,2679,7112,9304,2231,1942
34,3339,1943,4590,4586,6738,5715
35,3083,2231,1574,10145,1576,2679
36,4416,5614,1580,5715,1690,9303
37,3339,5990,4586,5654,4590,7845
38,3388,2630,1943,1942,4661,4320
39,5635,6230,7039,2212,7177,7112
40,10104,6738,7845,4744,9304,1580
41,5635,5614,4320,7177,2679,1943
42,1690,4661,1576,2630,3339,5654
43,9304,1574,5715,5990,6738,10145
44,6230,9303,1942,10104,4416,3083
45,3388,4744,2212,7112,4586,7039
46,2231,5654,3083,4590,10104,9304
47,1576,4586,4744,5635,7177,6738
48,1580,2679,9303,4416,1943,3388
49,5990,4661,5614,7039,2231,7845
50,4590,2212,5715,6230,4320,1574
51,1942,3339,10145,2630,7112,1690
52,2212,7845,5614,2679,4586,4661
53,7039,1943,9303,3339,3083,7112
54,5715,4320,7177,1942,1580,1690
55,3388,4590,1574,1576,6230,10104
56,2630,9304,5635,5654,5990,2231
57,4416,10145,5715,6738,4744,3339
58,1574,1942,2630,1576,1943,9304
59,2679,3083,5990,6230,7112,4661
60,9303,10104,5635,7845,3388,1690
61,2212,4586,2231,5614,7177,4416
62,6738,7039,5654,4590,1580,4320
63,10145,5614,9304,4744,1574,4416
64,4661,5654,1580,7039,7177,5990
65,7845,2679,6230,5715,7112,1943
66,10145,1942,4744,9303,10104,2212
67,4320,1690,2231,4586,1576,3339
68,2630,3083,6738,5635,3388,4590
