1,2200,5406,6859,771,6328,3739
2,9127,9592,2708,2852,6110,2706
3,6987,6865,3543,10115,1334,1310
4,5672,4476,6978,4343,9589,6632
5,6864,5036,2386,2013,4039,7520
6,10080,4069,1305,3560,4476,781
7,2200,6110,6978,5406,771,1334
8,6859,6987,1310,6632,2706,4069
9,6865,2852,2386,7520,781,5672
10,10080,3739,6864,3560,2708,3543
11,5036,9127,4039,1305,4343,9592
12,2013,10115,10080,9589,6328,3560
13,771,4343,6865,1334,6859,2706
14,2013,1305,9589,4039,2852,4069
15,6328,5036,781,3739,1310,6632
16,6110,5406,2708,6987,7520,10115
17,3543,2200,9592,9127,2386,4476
18,771,5672,6864,6978,4069,1310
19,4476,9589,4039,2708,6865,3739
20,781,2013,5406,6328,2706,6987
21,2852,6632,9592,4343,10080,6978
22,1334,5036,5672,6859,6110,10115
23,7520,6864,2200,1305,3543,9127
24,5406,3739,3560,2386,6859,6978
25,9592,6328,4476,5672,1310,4343
26,2706,3543,2013,5036,2200,2708
27,6632,1305,7520,9589,6987,771
28,6110,9127,6865,4069,6864,3560
29,2852,1334,10080,4039,781,10115
30,2386,4343,2706,3560,6865,9589
31,4039,6632,6110,10080,7520,9127
32,1305,1310,6864,2013,6978,1334
33,2386,2708,771,3543,5672,6328
34,781,9592,4069,10115,5036,5406
35,4476,2200,6987,3739,6859,2852
36,6978,10115,1305,5406,2386,10080
37,6328,6110,7520,4343,4476,2013
38,6987,781,2852,6864,3543,6632
39,2706,3560,9127,5672,3739,9592
40,1310,6865,4039,4069,771,2200
41,2708,1334,9589,5036,6859,2013
42,5406,2852,4476,2706,7520,6865
43,1310,3560,3543,781,6632,2200
44,1334,4039,1305,6987,2386,5672
45,9589,4069,6859,9592,6864,6110
46,3739,4343,5036,10115,9127,771
47,10080,2708,781,6328,6978,6865
48,10115,2706,6864,1305,2852,5036
49,7520,4069,4343,3739,2013,2200
50,6978,3560,6987,9592,4039,2386
51,6859,5672,2708,4476,10080,1310
52,9127,1334,6328,3543,5406,9589
53,6632,771,6859,6110,781,4343
54,2200,2386,6328,5036,10080,6987
55,771,3560,6110,2708,6864,4476
56,4039,3543,3739,2706,5406,1305
57,6632,10115,5672,6865,9592,2013
58,1310,9127,9589,2852,7520,6978
59,4069,4476,10115,1334,6632,2386
60,9589,6978,5036,2200,1305,3560
61,6865,5672,10080,9127,6987,5406
62,781,2706,3739,1310,2013,6110
63,6859,4039,4343,3543,771,2852
64,7520,9592,1334,2708,6328,4069
65,6864,9589,781,5672,2200,9127
66,3560,2013,2852,6110,4476,3543
67,6632,6978,5406,2706,2708,5036
68,4343,10115,6328,6864,6987,4039
69,4069,3739,1334,9592,10080,771
70,2386,1310,7520,6865,1305,6859
