1,6721,9431,3487,4272,328,4008
2,7457,6956,5402,292,3936,1646
3,3176,9071,234,7477,3940,3865
4,447,5010,10073,1720,868,461
5,7617,1024,1018,3947,4982,829
6,45,5188,10076,4580,2867,9530
7,4485,6956,1747,1741,8742,4272
8,5402,1018,9431,7617,868,9071
9,3947,1646,7477,234,10076,7457
10,3936,1024,3940,2867,4485,292
11,1720,1747,3865,461,1741,45
12,5188,829,4008,4580,447,8742
13,4982,10073,6721,5010,3176,328
14,9530,4485,1741,3487,2867,1646
15,10076,461,3947,3940,9431,829
16,4272,1720,4580,4982,1024,8742
17,328,9530,7477,7617,3936,10073
18,7457,1018,6721,234,1747,45
19,3487,3176,4008,292,9071,5010
20,868,6956,3865,5402,5188,447
21,9431,45,10073,4272,3936,1018
22,10076,328,7617,1024,7457,1720
23,3940,1741,447,3487,4580,3865
24,292,4982,9530,4485,461,5402
25,2867,9071,1747,4008,6956,3947
26,5188,868,1646,5010,234,829
27,3176,8742,292,7477,6721,10076
28,4485,7457,3487,10073,1720,5402
29,5010,3940,4982,9071,9431,4580
30,45,3947,8742,3176,1646,6721
31,4008,868,2867,3865,1741,1018
32,234,328,5188,447,461,1747
33,6956,7477,4272,9530,829,1024
34,3936,3865,9071,7617,5402,4982
35,3940,10076,4008,45,1646,1720
36,10073,3947,328,6956,5010,5188
37,3487,234,447,9431,9530,7617
38,829,292,4272,4580,1747,1018
39,3936,461,2867,8742,6721,4485
40,1741,1024,3176,7457,7477,868
41,5402,829,4580,9530,3940,6956
42,5188,9071,4485,1720,8742,9431
43,1741,10076,868,4982,4008,234
44,1646,7617,5010,45,2867,4272
45,1747,6721,3936,10073,7477,3487
46,1024,292,3947,461,3865,3176
47,1018,447,10076,7457,328,9071
48,1741,10073,6956,8742,3940,7617
49,461,4580,1024,3947,3487,3936
50,7477,4008,292,5188,4272,4982
51,1018,1720,5010,6721,3865,9530
52,9431,7457,2867,1747,3176,829
53,328,5402,45,868,4485,234
54,447,4982,3936,1646,10076,1024
55,4008,8742,7457,1747,9530,5010
56,3865,7617,2867,829,6721,868
57,3940,5402,234,1018,5188,3176
58,6956,3487,45,447,7477,1720
59,9071,4272,3947,328,4485,4580
60,9431,1646,1741,292,10073,461
61,4982,45,868,8742,5188,3487
62,10076,4580,3176,1720,234,6956
63,1747,292,9431,1024,447,328
64,6721,5010,461,9071,5402,1741
65,829,7457,3936,3865,4008,10073
66,4485,7617,7477,1646,1018,3940
67,9530,4272,447,2867,3947,1741
68,234,10073,1024,9071,45,4008
69,8742,3865,1646,6956,9431,328
70,2867,4982,1720,5402,7477,1747
71,4580,292,5188,3947,7617,7457
72,4272,3176,3940,868,3936,9530
73,1018,829,4485,10076,3487,5010
74,461,4982,9431,6721,447,6956
75,1646,9530,9071,1024,1747,5188
76,829,1741,7477,3936,4008,4485
77,328,1720,6721,868,4580,3940
78,461,3487,7617,3176,45,7457
79,5010,2867,8742,1018,234,292
80,3865,3947,5402,10073,4272,10076
