1,3863,8533,4711,8005,3925,6036
2,9452,1661,589,4501,1678,3374
3,980,4415,4201,1828,1159,3749
4,4738,9408,2375,3328,7323,3128
5,2584,8159,987,2984,3512,649
6,687,6995,1515,5817,6764,8768
7,5419,4419,2429,973,2637,581
8,1891,1836,5835,9114,8119,2543
9,7327,4481,498,3759,6658,5199
10,3328,1678,987,8533,7323,2584
11,4201,1828,3863,3128,3374,1515
12,3749,5419,581,6995,8159,4711
13,8005,589,2375,3512,2429,1891
14,980,5199,5835,1836,2984,687
15,6764,4481,2543,8119,7327,4419
16,3759,973,4415,6036,4738,2637
17,9114,6658,4501,5817,9452,1159
18,8768,649,1661,9408,498,3925
19,4201,3749,5199,581,3863,2375
20,3328,5419,4481,2984,8119,589
21,5835,2429,8533,3374,4738,8159
22,1515,1159,6036,2543,3128,7327
23,9114,2584,3925,2637,6995,498
24,987,3512,687,4711,1661,4419
25,649,8005,7323,973,5817,4501
26,1828,6658,9452,1678,6764,1836
27,8768,4415,1891,3759,9408,980
28,589,2584,6995,5835,6036,4201
29,3128,9114,5419,3512,3749,4481
30,3925,581,2429,1159,1661,2984
31,8159,1828,8533,7323,4419,2637
32,4738,1891,649,4415,1836,5199
33,3374,987,3863,7327,687,8768
34,3759,1678,9452,1515,5817,8119
35,9408,6764,973,8005,6658,2543
36,980,4501,498,2375,4711,3328
37,2429,5199,2984,1828,1891,7323
38,2637,3374,1661,6036,649,3128
39,1159,3759,4738,1678,3749,4419
40,4201,9114,1836,987,9408,8768
41,6658,5419,6995,3328,3863,8005
42,2584,2543,973,589,4711,4415
43,8159,3925,5817,2375,980,6764
44,4501,8119,4481,5835,498,1515
45,687,581,9452,8533,7327,3512
46,4419,1159,9408,5419,987,649
47,3128,2984,8005,2429,8768,3759
48,1836,6036,3374,8159,3328,1891
49,4415,1678,2375,4481,5835,6995
50,8119,4711,9452,2584,2637,4201
51,5199,7327,1515,8533,980,973
52,581,1828,4501,3925,687,6658
53,6764,3863,4738,3512,498,9114
54,1661,5817,3749,2543,589,7323
55,1678,1159,5419,1836,3128,2584
56,6036,2375,2984,1515,9452,9408
57,6995,5199,1828,987,4501,3759
58,4711,4738,8005,3374,4481,581
59,3925,3512,1661,973,3328,5835
60,649,2637,7327,589,8768,3749
61,9114,6764,8533,8119,2429,4415
62,1891,2543,5817,3863,4419,498
63,8159,687,980,6658,4201,7323
64,1661,2375,6995,4738,1515,1828
65,1678,8768,6036,4501,5199,5419
66,581,5835,9408,6764,9452,3328
67,2429,1836,5817,7327,4415,3925
68,4711,7323,9114,649,4201,3759
69,4419,3128,6658,2584,1891,2984
70,498,8119,3749,687,973,3374
71,4481,8005,8159,987,589,1159
72,3512,980,3863,2543,8533,2637
73,5835,9452,7327,5419,2375,1828
74,2429,4201,3128,5199,649,5817
75,8768,1515,973,6995,581,1891
76,3925,987,8119,4738,3749,6658
77,4481,8533,3759,3863,1661,2584
78,687,4501,3328,4415,9114,8159
79,2637,2984,6764,2543,4711,1678
80,498,7323,6036,4419,1836,8005
81,9408,3512,589,1159,3374,980
82,3128,973,3925,9452,4481,987
83,1515,3328,6658,3749,4415,649
84,4501,2584,4711,7327,3863,2429
85,1891,4201,6764,5419,4738,1661
86,7323,5835,8768,5817,6036,3512
87,9408,8005,1828,5199,8159,8119
88,498,8533,589,581,2984,9114
89,3374,4419,2543,6995,980,1678
90,2637,1836,1159,2375,3759,687
91,7323,1515,4415,9452,3925,5419
92,6658,8768,2584,6764,2429,987
93,2984,5817,7327,1661,8005,4201
94,4419,973,5199,3374,5835,9114
95,589,3328,4738,1828,2543,687
96,498,649,1678,6036,581,980
97,4711,3128,3512,8533,6995,1836
98,3749,2637,4501,4481,1891,9408
99,3863,3759,8119,2375,8159,1159
