1,2929,4450,8051,3070,2046,2907
2,3588,4915,5683,1294,5588,2927
3,3393,8303,4911,8896,2557,3663
4,1983,4469,5827,4180,9581,4579
5,360,10059,8302,2906,4682,9446
6,2976,3219,3786,2928,4469,3049
7,4911,2046,10059,3070,8896,4915
8,360,2928,9446,9581,4450,4682
9,1983,3786,2906,2557,2976,1294
10,4579,5683,8302,8303,4180,3663
11,8051,5827,2927,5588,3049,2929
12,3393,4450,3588,5683,2907,3219
13,8303,5827,360,4911,2928,2976
14,5588,9581,1983,3393,2929,8302
15,3588,10059,8896,1294,3786,4579
16,2557,4915,4469,9446,3070,3663
17,4180,8051,2046,3219,2927,2906
18,4682,2907,8303,3049,2976,4915
19,5827,4579,3663,3219,1983,4911
20,2929,9446,3786,5683,3070,360
21,4180,3049,8896,10059,2557,3393
22,1294,2928,4450,5588,8051,8302
23,2907,2927,9581,3588,4469,2046
24,2906,1294,5683,4682,2928,8896
25,4469,4911,4579,8302,3786,5827
26,5588,3663,4450,10059,2906,2976
27,2907,4915,3393,2927,4180,360
28,2557,8051,8303,2046,9446,9581
29,2929,3219,3070,1983,3588,4682
30,2928,2046,5683,9581,3049,3393
31,8302,2557,2927,3219,4579,4915
32,4450,1983,10059,8051,9446,3049
33,5827,8896,1294,3663,4682,360
34,2929,2906,4469,2976,3588,8303
35,4911,5588,3070,3786,2907,4180
36,8896,2927,9446,3588,3219,5827
37,8303,4579,10059,1983,5683,8051
38,360,1294,3049,4180,4469,5588
39,4911,3663,2907,2928,9581,2929
40,3786,4682,4915,4450,2906,2557
41,2976,3393,2046,8302,3070,3588
42,2928,4180,2557,4682,2929,4579
43,2046,5588,3786,4915,8303,1983
44,8896,9581,2906,4450,2907,4469
45,9446,1294,3219,3393,5827,3070
46,5683,2976,2927,8051,360,4911
47,3049,8302,3219,10059,3663,9581
48,4682,2557,5588,1294,1983,2907
49,10059,4915,2928,3786,5683,4469
50,2976,8302,9446,2046,2927,8896
51,3049,8303,3070,2929,4911,3588
52,3663,8051,3393,5827,4450,4180
53,2906,360,3588,4579,8896,1983
54,8303,2929,1294,8302,4911,4450
55,5827,5588,10059,2046,360,2557
56,5683,9446,4180,4579,2976,2907
57,2927,3663,3049,3070,2906,2928
58,3219,3393,4682,9581,3786,8051
59,4469,8896,2976,4915,2929,4180
60,2906,8302,2046,4579,360,5588
61,4915,1294,9581,8051,10059,3219
62,2927,3588,2928,3786,4911,2557
63,2907,3049,5827,9446,3393,1983
64,4469,3070,4682,4450,5683,8303
65,2907,3588,8051,3663,8302,2928
66,9446,4579,2557,4469,3393,1294
67,360,3219,4450,8896,8303,5588
68,9581,5683,4911,4915,5827,2906
69,3070,4180,2976,3049,2046,4682
70,3663,1983,2929,2927,10059,3786
