1,9620,7492,4734,8512,3481,9457
2,4063,4153,9080,1164,10159,5613
3,4251,8408,7271,9105,4641,6768
4,6974,8874,3847,4206,1745,5783
5,9786,9655,8528,4717,9136,5414
6,3310,2657,10170,4192,5417,3676
7,8512,7534,5866,7125,6974,7540
8,9080,4717,1745,3481,5613,8408
9,4206,4251,9457,3310,1164,7271
10,5417,7540,9786,7492,9655,4153
11,4734,2657,6768,9620,5414,7534
12,9105,9136,7125,10170,10159,5783
13,4063,3847,4192,5866,8528,8874
14,7492,4641,5414,3676,9457,1164
15,5783,8408,6768,7540,8512,10170
16,5866,5613,5417,8528,4251,4717
17,3310,6974,3676,7271,4063,7534
18,4641,9080,9136,2657,9620,4206
19,4734,9786,10159,1745,8874,4192
20,3481,7125,4153,9655,9105,3847
21,7534,5783,5613,7492,7271,5417
22,8408,6974,5414,4251,9080,3310
23,3847,6768,10159,2657,3676,9786
24,7540,4192,9105,4717,9620,4063
25,9655,4206,8874,4153,5866,10170
26,8512,1164,9136,4734,4641,3481
27,1745,9457,7271,6768,7125,8528
28,9655,5414,5783,5866,4717,7492
29,4192,4153,3310,9080,10159,3481
30,8874,9136,7540,9105,1164,2657
31,3676,10170,4206,7534,4734,9457
32,5417,4641,4063,7125,8408,9786
33,6974,8512,4251,5613,9620,3847
34,3310,8528,9105,1745,4734,3676
35,5414,4192,7125,7540,5783,2657
36,9457,4717,5613,6974,10159,4641
37,1164,8874,9620,5417,9655,1745
38,4153,9136,7534,8408,9080,8528
39,10170,3847,7271,3481,6768,5866
40,4206,7492,8512,4063,9786,4251
41,3676,7540,9655,9136,9457,10159
42,7271,5613,8528,9080,5783,1164
43,10170,4192,4641,7125,1745,7492
44,5414,4734,4251,4153,4206,3847
45,6768,3310,4717,8874,4063,8512
46,9786,9620,5866,7534,5417,9105
47,6974,3481,4206,8408,9655,2657
48,9136,4063,1745,5414,8512,6768
49,9457,9620,10170,10159,7534,4192
50,4734,7125,9080,7492,4251,3676
51,2657,7271,8874,8408,4153,4717
52,1164,3847,5417,5613,9105,6974
53,5783,9786,4641,7540,3481,3310
54,8528,3676,9620,5866,4206,8408
55,4717,5417,6974,6768,10170,1164
56,3847,8512,9080,4641,9457,7540
57,10159,4063,9655,5783,8528,7492
58,4153,9105,4734,4192,7271,9136
59,5414,3481,1745,8874,4251,7534
60,7125,2657,5866,5613,3310,9786
61,1164,7492,4192,9136,6768,6974
62,8528,4206,10159,4641,4153,8512
63,9457,2657,9080,7271,5866,9105
64,4717,7534,9655,3847,3310,4734
65,3676,7125,4063,9786,8874,3481
66,9620,7540,8408,10170,5414,5613
67,5417,5783,9457,4251,1745,4153
68,7534,8528,4641,4192,9786,6974
69,9080,6768,9620,8874,4717,7125
70,5613,1745,7540,4206,4734,5417
71,9655,1164,3481,8512,3676,8408
72,4251,10170,9105,2657,4063,5414
73,10159,5866,3310,3847,7492,9136
74,7271,3676,4717,5783,4192,8512
75,9786,9105,4206,9080,10170,6974
76,7492,8408,8874,9457,3847,7125
77,3481,5417,2657,8528,7540,4734
78,10159,5414,4153,4641,7271,9620
79,1745,7534,1164,4063,5866,5783
80,6768,5613,4251,9136,3310,9655
