1,9208,10012,4983,6591,9239,135
2,3098,10067,4325,10099,5535,5231
3,8612,6588,4956,3452,10217,5462
4,5056,5053,5982,7769,4237,7809
5,9549,5182,10160,2959,6538,9758
6,4362,1502,5216,9182,7810,7814
7,5056,6099,4337,9735,10067,9754
8,4956,5535,5182,4983,4237,5231
9,6538,3452,7769,9208,4362,6588
10,9182,2959,10160,5216,9549,5982
11,4325,7814,8612,10099,6099,9754
12,5053,6591,3098,9239,5462,7809
13,10217,9758,135,4337,7810,10012
14,1502,10160,8612,9735,5182,5056
15,5462,5216,4237,10099,2959,4325
16,4956,9182,10012,6588,4983,4337
17,10067,7814,5053,5535,6591,10217
18,3098,4362,9758,6538,9208,6099
19,1502,5231,9754,9735,7769,9239
20,5982,7809,3452,135,9549,7810
21,5462,10099,5056,9208,4337,4956
22,9239,10217,10067,9758,9735,4325
23,4983,135,5053,1502,7814,3098
24,2959,5182,5231,7810,9754,6588
25,5535,5982,7769,6538,8612,5216
26,6591,10012,4237,6099,9182,9549
27,10160,7809,10217,3452,4362,4325
28,10067,135,6538,5231,5216,9239
29,7810,5982,9758,6591,9208,5056
30,4956,3452,4983,7769,10099,5182
31,3098,2959,7809,10012,9735,7814
32,4237,9549,4337,6588,1502,6099
33,8612,5053,5462,9754,4362,10160
34,9182,9735,10217,5535,3452,9208
35,5982,6099,9239,9758,7809,5182
36,135,7769,5216,8612,5462,10067
37,10012,10099,6588,5056,9754,9182
38,7814,5535,4362,4983,6591,10160
39,5231,6538,4337,4237,4956,3098
40,1502,4325,9549,5053,7810,2959
41,7809,6588,7814,8612,9758,3452
42,4237,9239,4362,10217,5982,10099
43,5535,10012,10067,2959,9208,1502
44,10160,5462,7810,6099,4983,7769
45,135,5056,4956,9182,4325,6538
46,5216,6591,5182,5231,5053,9735
47,9549,9754,3452,4337,3098,5535
48,4983,9239,2959,4237,8612,5056
49,5216,10099,9735,6591,7810,6538
50,5462,9208,9182,7809,135,5231
51,10067,9758,1502,4956,10160,5053
52,5182,4325,9754,4362,4337,5982
53,10012,6099,10217,7769,6588,3098
54,9549,5231,5462,5056,7814,6538
55,5982,9208,8612,5053,1502,10099
56,4337,10067,7809,10217,5216,6588
57,4362,5182,4983,9758,10012,9549
58,7810,5535,9239,7814,4956,6099
59,4325,7769,6591,3452,3098,9182
60,9754,2959,4237,10160,135,9735
61,7809,5056,7810,5053,6538,5535
62,9239,9182,1502,5182,4337,5462
63,6588,9758,6591,4325,4237,135
64,9208,3098,9735,10067,4956,2959
65,10099,8612,4362,5231,10160,10012
66,5216,3452,6099,9549,10217,4983
67,7769,9754,9208,7814,5982,4237
68,9735,4956,1502,10012,5462,4362
69,6099,5231,7810,3452,5056,10067
70,4337,9182,7769,9549,8612,6591
71,7809,4983,6538,10217,4325,5053
72,2959,5216,5535,9754,9239,9758
73,3098,10160,10099,5182,6588,135
74,7814,5231,3452,5982,1502,10012
75,9754,6538,4956,6099,7809,6591
76,135,4337,10099,4362,7769,2959
77,6588,4237,9735,9239,9549,7814
78,5182,10217,9208,4325,5056,5216
79,9758,5053,9182,7810,3098,8612
80,5462,4983,5535,10160,10067,5982
