1,8731,3543,10135,7200,2708,1334
2,4476,6514,9527,5031,9127,8789
3,6977,8729,9621,6110,6141,6987
4,2706,6866,1305,5505,9785,1246
5,2200,10026,7476,2609,5672,7480
6,7712,1334,6141,5031,8731,9785
7,10026,2706,6514,8729,9621,6987
8,2708,5505,6110,7200,2609,8789
9,1305,4476,6977,6866,7476,10135
10,3543,5672,1246,2200,7712,9527
11,6514,5505,9127,1334,7480,6977
12,7476,6141,5672,9621,1246,2706
13,2708,2609,9785,8729,3543,6110
14,5031,9527,1305,8731,7480,6987
15,8789,6866,7712,7200,10026,4476
16,2706,5505,10135,2200,5031,9127
17,7200,6110,8789,1246,7476,1305
18,4476,3543,9127,8729,6866,1334
19,8731,6987,2609,10135,7712,5672
20,10026,9621,6141,2708,2200,6514
21,9785,6977,4476,7480,9527,8789
22,5505,1305,2200,10135,2708,6141
23,6866,8731,5672,5031,6514,7200
24,7712,8729,6987,1334,2706,6110
25,3543,9785,7480,6977,9127,9621
26,1246,10026,2609,9527,7476,5505
27,10135,8789,2708,6141,6514,8729
28,7712,7480,6110,3543,2706,2609
29,1334,1246,5031,9785,9621,7200
30,6866,4476,2200,6987,6977,9527
31,8731,5672,10026,1305,9127,7476
32,6141,7480,8729,2200,1246,6514
33,9621,9527,2708,6866,7200,6977
34,10135,2609,5031,10026,8789,3543
35,9127,4476,8731,7476,2706,7712
36,6987,9785,1334,5672,6110,1305
37,2706,6977,8731,5505,8789,4476
38,9127,6110,1246,2708,10135,1334
39,9527,5031,6866,8729,10026,5505
40,7480,1305,6514,2609,7476,7712
41,9785,6141,2200,6987,3543,7200
42,5505,2609,9621,4476,5672,5031
43,7476,6866,1246,9127,6987,2706
44,1305,10135,8729,6514,7712,3543
45,9621,7200,7480,6110,8731,9527
46,10026,1334,2708,5672,8789,9785
47,6977,2200,10135,6141,1246,8731
48,7480,9127,9785,6987,6514,10026
49,7476,2708,3543,4476,6141,5505
50,1334,9527,5672,6110,9621,6866
51,6977,7200,7712,8789,2200,8729
52,2706,5031,7480,1305,2609,6141
53,6514,6110,7476,9785,10135,6866
54,2609,8729,7200,9621,8731,2200
55,8789,6987,2706,5672,2708,1305
56,1246,7712,10026,9127,6977,5505
57,9527,5031,3543,1334,4476,7476
58,5672,6987,2708,7480,2200,10026
59,6141,7200,6866,2609,1334,9127
60,3543,5505,6977,6110,10135,5031
61,6514,8789,9621,7712,1305,8731
62,1246,8729,4476,9527,9785,2706
