1,1991,4987,1058,176,1699,155
2,3146,9286,8013,5746,236,10153
3,839,3719,2170,7153,3634,7869
4,7760,173,178,3182,1100,999
5,4572,5422,571,3464,5142,2064
6,6346,3654,9193,228,181,558
7,7694,999,1991,177,10153,9286
8,5422,2170,5746,3719,176,173
9,4987,3654,3182,8013,4572,7869
10,155,228,7694,7760,839,9193
11,3464,236,3634,178,1100,1699
12,6346,3146,181,571,558,1058
13,5142,177,7760,7153,228,2064
14,4572,7694,236,173,3654,2170
15,999,8013,178,3719,6346,155
16,177,1699,558,9286,5422,4987
17,1058,839,1100,9193,5142,571
18,1991,3182,3634,176,7153,3146
19,10153,181,3464,5746,2064,7869
20,3719,5422,999,7760,3654,4572
21,3146,173,5142,177,3182,6346
22,3464,839,5746,1058,178,176
23,228,3634,9286,558,1991,2064
24,7869,1699,10153,8013,571,7694
25,155,9193,181,1100,7153,4987
26,3182,3464,2170,236,228,6346
27,5422,8013,839,571,3146,1991
28,7694,178,5142,7760,999,7153
29,1058,3719,5746,1699,9193,2064
30,155,558,3654,173,4572,177
31,176,236,2170,10153,3634,4987
32,181,1100,5422,7869,3182,9286
33,1699,1991,173,558,178,9193
34,3464,6346,7153,839,177,236
35,571,7760,3719,3654,1058,9286
36,2170,3146,4572,1100,155,10153
37,2064,7694,4987,999,181,5746
38,228,176,7869,8013,3634,5142
39,10153,1058,173,178,1991,3654
40,9193,7153,177,3182,181,4572
41,839,2064,155,4987,176,8013
42,7869,7760,3146,7694,3464,3719
43,1100,5746,558,6346,999,3634
44,9286,2170,1699,5142,228,5422
45,571,7869,839,236,7760,155
46,558,3182,7153,5746,7694,3654
47,173,3464,8013,2170,5142,1058
48,176,6346,1100,999,571,1699
49,9193,3146,236,3634,177,5422
50,178,10153,228,181,2064,3719
51,4987,4572,6346,9286,1991,7760
52,3634,1058,9193,177,7869,7694
53,2064,999,176,5422,178,3146
54,5746,9286,4572,7153,173,181
55,558,4987,839,236,3719,3182
56,1100,571,228,10153,2170,8013
57,1699,5142,3654,1991,155,3464
58,7869,1058,236,4572,558,999
59,2064,9286,571,3182,839,178
60,177,1100,3719,5142,5746,176
61,6346,7694,7760,2170,1991,181
62,155,8013,7153,9193,5422,10153
63,4987,173,228,3146,1699,3464
64,3654,999,177,3634,2170,7760
65,181,9286,176,5422,155,1058
66,236,558,5142,1100,9193,7694
67,178,4572,3634,1699,8013,228
68,2064,10153,3182,173,6346,839
69,7153,3719,1991,571,4987,3464
70,3146,5746,177,3654,7869,1100
71,181,7760,1699,839,10153,4572
72,3634,176,571,7694,173,558
73,8013,9193,1991,9286,3464,999
74,5142,7869,155,228,5746,3182
75,3654,236,5422,1058,2064,6346
76,2170,7153,178,3719,4987,3146
