1,2549,2052,2175,3891,2207,9157
2,2861,4663,1816,2491,8516,7019
3,3018,3206,4536,2470,3883,5275
4,2879,3100,7850,7028,2531,2169
5,8787,5434,7849,2472,5271,3026
6,3184,5278,7273,5541,3751,2987
7,3691,2498,9149,4664,7038,2181
8,6147,6749,3202,4693,2264,3610
9,3082,2511,3630,7068,2129,7541
10,3038,4511,2502,2220,8234,4277
11,4624,5278,2501,5464,7530,2175
12,4536,2181,2531,4663,3751,5271
13,7850,6749,7273,2470,9149,3202
14,2549,7068,4664,7038,3100,3206
15,2169,6147,5434,2052,3082,7541
16,2220,2472,7849,2879,2129,2491
17,7019,8234,3184,2501,3891,3018
18,2511,2987,3038,3026,2498,1816
19,3630,5275,3610,4277,3691,5541
20,8516,9157,4511,3883,8787,2264
21,2861,2207,4693,4624,7028,2502
22,9149,2472,7530,7019,2052,5464
23,6749,2175,7849,7541,3184,7038
24,3610,2501,5271,3038,7850,4664
25,9157,3018,2264,2129,4277,3082
26,2169,2498,4536,5541,8516,4693
27,3630,2470,3751,2502,3891,6147
28,2531,2220,2549,2511,2861,3691
29,2207,3206,4624,3026,2491,4511
30,5464,5434,7028,2987,2181,8787
31,2879,1816,8234,3202,5278,3883
32,7273,4663,7530,5275,3100,7068
33,2470,2052,8516,5271,3038,2549
34,2491,3891,2531,4693,7541,9149
35,3751,4511,2861,3610,5464,3082
36,5278,2264,2207,2181,7849,2498
37,2987,9157,2169,3206,6147,4663
38,7068,7038,4277,3883,5541,2220
39,8787,2502,3184,7850,1816,7530
40,3100,3202,3026,4536,7019,3630
41,3018,3691,4664,2175,2879,7273
42,6749,7028,2472,2501,8234,2511
43,2129,2531,4624,8516,5275,5434
44,3038,7530,2220,3751,9149,2207
45,4511,7541,7019,4536,7038,2470
46,3206,7068,3610,2264,2879,3891
47,2052,4663,5541,4664,8787,8234
48,7028,7849,2861,7273,4277,9157
49,5271,5464,6147,2498,2511,3018
50,2502,2987,3082,3202,4624,3691
51,3026,7850,2129,2175,1816,3883
52,5278,3630,3100,5434,2491,6749
53,5275,2549,3184,2181,2169,2472
54,4693,7273,4511,2501,8787,2879
55,7541,2470,2987,3610,7530,2207
56,3202,5271,5541,9149,2175,3206
57,4277,4536,7850,3891,2511,5278
58,2498,3883,2549,4624,3630,4663
59,2052,3184,2501,3100,2220,2861
60,3691,2169,2491,5464,2264,3038
61,6147,4664,7028,2472,2502,2129
62,8234,3082,7038,1816,2531,8516
63,7849,3751,7068,5434,7019,4693
64,5275,3018,2181,9157,3026,6749
65,3630,2879,5464,2207,3184,4536
66,2491,2987,3100,2502,2175,4277
67,3891,2470,8787,2169,4664,4624
68,3883,3610,7019,5271,7273,2511
69,3202,3018,2472,7068,2861,3038
70,8234,5434,2498,3206,3691,7850
71,3082,5275,4663,7849,9149,5278
72,3751,3026,2264,7038,7028,2052
73,7530,5541,2129,4511,6749,2531
74,1816,4693,2501,2549,7541,9157
75,2220,8516,2175,2181,6147,3630
76,4277,3610,2879,7019,4624,2498
77,3691,3038,2052,5278,4536,7028
78,7068,3026,8234,2861,2169,5271
79,4664,2207,3883,6749,3082,3751
80,8787,2491,9149,6147,2549,3018
81,7541,5464,2502,7273,3206,8516
82,2511,9157,3202,7530,4511,5434
83,7038,4693,2220,2987,7850,5275
84,2264,2501,2129,4663,3184,2470
85,1816,5541,2181,2472,3100,3891
86,7849,3883,5464,2531,3038,6147
87,8516,7028,3691,9149,7068,6749
88,3630,4693,2987,4511,4664,2052
89,3206,2502,2169,3018,3610,5278
90,2129,2181,3891,7530,2861,7038
91,3082,7019,2879,5541,2549,3026
92,2264,4536,1816,5434,7273,2220
93,4663,4277,7541,7850,2472,3751
94,2207,2501,5275,2498,3202,8787
95,9157,4624,2491,3184,5271,2531
96,3100,2175,2511,8234,7849,2470
