1,9533,8369,9088,6672,2848,6180
2,3005,8576,9444,624,1296,8842
3,8858,3561,5431,8556,9311,8827
4,10027,148,5829,10037,5411,9081
5,7521,8610,118,8515,4219,1477
6,9492,8177,3743,2950,3802,9524
7,9533,10107,9444,9664,10177,9311
8,10037,4219,7521,3561,6180,1296
9,3743,9524,6672,148,8515,5431
10,8842,10027,3005,8576,10177,8369
11,9088,5411,3802,9492,5829,9664
12,8858,8556,1477,2950,8177,624
13,8827,10107,8610,118,2848,9081
14,6180,4219,8842,10037,9492,5431
15,9524,624,10027,3561,9311,148
16,8177,8576,1296,8858,10177,10107
17,9664,8610,9444,6672,1477,9533
18,3802,9081,8369,9088,3005,8515
19,8827,7521,3743,2848,8556,5829
20,5411,2950,4219,118,8576,9524
21,6180,9492,624,8177,9311,8610
22,148,8556,10107,5431,9664,3005
23,8369,8515,2950,9533,8842,8858
24,118,5829,5411,3743,10037,10177
25,9088,2848,3561,9444,3802,7521
26,8827,9081,1477,1296,10027,6672
27,5829,2950,10037,8556,3005,8369
28,5411,8177,5431,8515,2848,9533
29,9088,118,9664,3561,624,3743
30,9311,1296,9492,9081,7521,6672
31,4219,148,8610,8842,8827,9444
32,9524,8858,6180,10107,3802,8576
33,1477,10027,9311,10177,9088,8556
34,624,8827,6672,5411,9444,148
35,3005,3802,9492,8515,118,8177
36,9664,1296,2950,6180,5431,10027
37,3743,1477,8576,8369,4219,10107
38,2848,8842,10177,9081,9524,3561
39,8610,9533,10037,8858,5829,7521
40,3802,3743,8515,624,9444,9311
41,2950,8827,2848,9081,8842,9664
42,3005,3561,118,1296,5411,8858
43,4219,9492,9533,10027,10107,10037
44,148,6180,8177,8576,7521,8556
45,5431,10177,9524,8610,6672,9088
46,5829,8369,8842,1477,624,3802
47,3005,3743,8858,8827,10027,9492
48,7521,5431,2848,10177,148,2950
49,6180,8515,8556,4219,1296,118
50,9664,6672,8369,3561,8610,1477
51,9311,9081,8576,8177,5829,9533
52,9444,10037,9088,9524,10107,5411
53,8842,3561,7521,5431,118,3743
54,6672,3005,5829,2848,8576,4219
55,9533,5411,8556,3802,6180,8827
56,9444,9524,8515,10027,9664,8177
57,10107,1296,9081,8369,8610,624
58,1477,2950,9088,9492,8858,148
59,9311,10037,3802,10177,3005,5411
60,1296,8369,2848,5829,9524,4219
61,8515,8858,9081,1477,9444,6180
62,9311,6672,10107,8556,2950,8842
63,7521,8177,10177,3743,9088,10027
64,10037,9664,3561,8576,9492,8610
65,148,118,624,5431,9533,8827
66,10107,1477,2848,5411,9311,6180
67,10027,8556,3561,8177,8369,9524
68,624,9088,8576,2950,7521,9492
69,4219,9664,8858,3802,8842,148
70,6672,8515,10177,118,10037,8827
71,8610,3743,1296,9081,9533,3005
72,9444,5431,2950,5829,3561,3802
73,6672,148,10037,2848,8858,8177
74,8576,8842,5411,1296,9088,8827
75,8369,5431,9311,9492,9444,118
76,10177,6180,5829,10107,624,8515
77,8610,9081,10027,8556,3743,4219
78,9524,9533,9664,7521,1477,3005
