1,4293,9440,3507,2996,2773,2359
2,6424,7744,8086,9401,2945,1209
3,9495,10186,9472,1987,2395,7464
4,4523,2333,1410,1561,4603,4256
5,2036,2341,10112,6026,3160,3931
6,3247,31,2083,1819,3465,8711
7,5550,2165,9007,9462,7033,1723
8,6809,4005,2373,4500,4499,5863
9,2352,2718,1619,662,3478,3660
10,2341,2773,8086,2359,1410,2395
11,9472,1819,4603,3465,10112,7744
12,31,6026,3507,6424,10186,5550
13,2945,9440,3931,8711,6809,4499
14,1561,3478,2718,9401,7033,2996
15,2352,662,3160,1987,2165,2333
16,1209,4256,9462,3247,4005,3660
17,1723,4500,2373,7464,4523,4293
18,9495,9007,5863,1619,2083,2036
19,2395,4603,2773,8711,3478,7033
20,2718,9472,1410,6809,9440,31
21,2996,1209,1819,9462,6026,4499
22,1987,2359,10186,4005,1723,10112
23,2036,2373,3465,1619,4293,2945
24,5550,4500,7744,2352,9007,6424
25,3931,4256,3247,1561,662,7464
26,5863,2333,3507,2083,2341,9401
27,3160,3660,4523,8086,9495,2165
28,7033,2373,1209,8711,10112,1410
29,2395,9440,1619,2352,4293,4005
30,2718,1723,1987,3465,6424,3931
31,2945,2333,4499,3507,9462,9472
32,8086,9401,5550,4256,2036,6809
33,3478,3247,2996,3160,9007,4500
34,4523,1819,7744,3660,10186,5863
35,4603,2359,2165,2083,1561,9495
36,6026,2341,662,2773,7464,31
37,2373,1619,2333,1987,4499,8086
38,9462,2718,6809,10112,3507,4256
39,3660,2036,2996,6424,2395,8711
40,3478,5863,1819,3160,1209,1723
41,2083,4523,2165,9440,7464,5550
42,10186,6026,9401,2945,4500,2352
43,2773,4005,9495,7744,2341,1561
44,3465,7033,9007,3931,4603,31
45,4293,2359,9472,3247,1410,662
46,5863,8711,7464,3478,9462,2333
47,4523,2395,2945,2718,2083,3160
48,5550,6809,1987,2773,1561,1819
49,3660,4500,9401,1619,3931,10112
50,4293,6424,4256,9472,7033,2341
51,31,1723,9495,1410,8086,2352
52,10186,2036,4603,2165,3247,9440
53,4005,7744,2359,2996,2373,6026
54,4499,3465,1209,9007,3507,662
55,1819,3931,4500,5863,9472,2773
56,2083,1410,9462,9401,3160,3478
57,1723,3247,2945,2333,9495,2341
58,2373,31,8711,10186,2165,4005
59,1561,1619,3465,2996,10112,2395
60,4256,8086,6026,9007,1987,9440
61,3660,4603,6809,1209,5550,4293
62,7744,662,7033,2036,3507,4523
63,2359,2352,7464,4499,6424,2718
64,31,1561,4500,9462,8711,3160
65,10112,2773,2945,4256,2996,1723
66,2395,9401,2165,3247,9472,9007
67,7033,2083,9440,7744,1987,3660
68,4293,2718,9495,2333,1209,10186
69,2341,7464,1619,2359,6809,1819
70,3507,2352,5550,1410,3931,2373
71,3465,4523,3478,4005,4499,2036
72,6026,5863,6424,662,8086,4603
73,4500,4256,1987,7744,31,2395
74,2165,1619,3160,2718,1209,2773
75,3507,8711,1561,9007,4293,1723
76,4499,3660,7033,2341,2945,3465
77,6026,2352,3247,6809,5863,4523
78,9440,6424,662,1819,9495,10112
79,8086,2359,2333,9472,5550,3478
80,3931,2996,2083,2373,9462,10186
81,1410,9401,2036,4603,7464,4005
82,4499,3160,4293,4256,7744,1619
83,6424,10112,31,2773,4523,3247
84,2333,1561,9440,4500,3478,6026
85,9472,6809,2996,1723,2165,3660
86,8711,2945,1987,4603,2718,5863
87,9401,3931,9007,2373,9495,2359
88,662,3465,10186,1410,5550,2341
89,7464,2083,1209,7033,2036,2352
90,1819,4005,9462,3507,2395,8086
91,1723,8711,9472,4523,1619,6026
92,6809,2773,3931,9007,2333,7744
93,9495,4256,3478,2165,3465,4500
94,10112,5550,4499,5863,31,4293
95,4005,1410,6424,2945,1819,2083
96,7464,3160,2036,2359,3660,3507
97,8086,3247,1561,7033,10186,2718
98,1209,662,2395,9440,2373,9401
99,2341,2996,9462,4603,1987,2352
