1,5919,5607,435,9259,5160,10013
2,7671,10009,5190,6500,10151,8090
3,8746,10178,977,5518,5511,4861
4,9788,4828,9032,6240,6004,8804
5,2642,4935,1501,9008,4534,9042
6,6908,3737,8738,8758,422,6639
7,9789,8746,8090,5511,7671,9259
8,5160,9788,10009,6240,4935,5190
9,4828,977,8758,5607,5518,422
10,4861,6500,8804,3737,435,9042
11,1501,9008,5919,9789,6908,6639
12,10151,8738,10178,4534,2642,9032
13,5160,5511,6004,10013,10009,422
14,5607,5190,9789,8746,3737,5518
15,8090,9008,7671,2642,435,9788
16,8758,6004,10178,6908,9042,4828
17,10151,4534,9259,6500,6240,1501
18,5919,8738,6639,977,4861,4935
19,10013,9032,9042,8804,5160,7671
20,6004,1501,422,9788,6500,9789
21,9008,5190,8758,9259,977,2642
22,10151,3737,6240,4861,5919,9032
23,10178,10013,6908,5607,8738,5511
24,4828,5518,4534,8090,10009,6639
25,4935,8804,422,8746,435,7671
26,5190,6908,6500,977,9032,6004
27,6639,6240,4828,9042,1501,10151
28,4534,4861,8758,9008,5607,10013
29,5160,4935,3737,8090,10178,5518
30,8746,9259,9788,8738,2642,10009
31,9789,5919,977,8804,5511,435
32,5160,9032,9008,3737,5190,1501
33,10009,6004,4861,10178,5607,2642
34,8090,8804,4534,422,8746,5919
35,9259,6908,6240,435,6639,10151
36,5511,9042,6500,8738,5518,9788
37,4828,10013,7671,8758,9789,4935
38,5190,9259,8090,6004,6908,4534
39,8804,977,8738,1501,10178,5160
40,422,9788,4861,4935,6639,9032
41,5511,9789,10009,7671,10151,5607
42,9008,5518,6240,435,8758,10013
43,6500,5919,3737,2642,4828,8746
44,9042,8804,5607,422,5190,8738
45,9788,10151,4935,4534,977,435
46,6908,8090,2642,1501,10013,9789
47,5518,6639,9259,10009,9032,6500
48,5511,8758,8746,9042,6240,5160
49,10178,7671,5919,4861,9008,4828
50,6004,4935,10013,3737,9259,8804
51,5518,10151,2642,4534,9789,5160
52,435,422,6500,4828,10178,5190
53,5607,1501,10009,9788,8758,5919
54,977,6639,9042,3737,8090,5511
55,7671,4861,6240,8738,9008,6004
56,9032,8746,8804,6908,8758,5160
57,5190,2642,5511,4935,5919,4828
58,3737,9788,10178,10013,10151,977
59,9032,422,6908,6240,8090,5607
60,9789,9042,4861,9259,6500,9008
61,435,8738,1501,10009,4534,8746
62,6639,6004,3737,5518,7671,8758
63,5919,10013,2642,9032,6240,10178
64,977,5607,6908,9042,10009,9259
65,5190,5160,10151,8738,4861,8090
66,422,5511,9008,8746,6500,6004
67,6639,4534,9788,8804,4828,9789
68,4935,435,5518,7671,1501,6908
69,8758,6240,8738,422,8090,977
70,9032,9789,10151,10009,8804,9008
71,6500,7671,4534,5919,5160,5518
72,6639,8746,5607,10013,9788,5190
73,6004,9259,435,10178,9042,4935
74,1501,4828,5511,4861,2642,3737
