#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
18,4810,6087,6077,8424,7794,9228,89•,45•,RED,1,0.0,21,6,0,2,0,0.9666666666666667,6,6,0,2
19,6753,9225,5086,3620,8286,6078,89•,127•,BLUE,1,1.1,23,4,0,2,1,2.4333333333333336,26,5,1,2
20,7254,9227,6002,10003,7221,5676,114•,56•,RED,1,2.033333333333333,12,8,2,2,0,1.2000000000000002,12,5,0,2
21,10097,6642,4810,4381,8832,9594,73•,84•,BLUE,1,0.03333333333333333,11,7,0,2,0,1.3,16,10,0,2
22,6121,6100,8522,9225,10120,7855,94•,62,RED,0,2.033333333333333,26,5,0,2,0,1.1,11,7,0,1
23,5676,9227,7226,8424,3620,10138,111•,94,RED,0,2.166666666666667,21,8,1,2,0,0.9333333333333333,11,7,2,1
24,6002,8286,8041,6078,7794,10004,173•,76•,RED,0,1.9333333333333333,26,17,1,2,1,1.5666666666666667,16,5,0,2
25,6753,6033,8611,7254,7221,7155,52•,59•,BLUE,0,0.03333333333333333,10,6,0,2,1,2.0,10,3,0,2
26,10003,6087,1918,4453,9568,6077,97•,44•,RED,1,0.3,16,9,0,2,0,0.09999999999999999,15,2,0,2
27,3603,4568,10004,5086,9228,7226,82•,74•,RED,1,1.1666666666666667,21,2,0,2,1,0.8666666666666667,11,5,0,2
28,9594,7221,7794,8611,8424,5676,51•,67•,BLUE,1,1.0,12,1,0,2,1,0.23333333333333334,12,4,0,2
29,7155,9227,9568,6033,10120,6642,38•,42•,BLUE,0,0.09999999999999999,10,3,0,2,0,0.03333333333333333,8,5,0,2
30,8286,10003,7254,3620,1918,8832,54,126•,BLUE,0,0.13333333333333333,15,3,0,1,0,1.1,17,14,1,2
31,10097,6077,9228,6753,4810,8522,77•,82•,BLUE,0,0.9666666666666667,22,6,0,2,0,0.13333333333333333,14,10,0,2
32,7855,4453,8041,4568,6100,5086,74•,62•,RED,0,0.09999999999999999,11,11,0,2,0,1.1666666666666667,23,1,0,2
33,6121,6087,9225,10138,4381,6002,80•,127•,BLUE,0,1.0,21,5,0,2,1,2.2,7,15,0,2
34,3603,3620,9568,6078,8832,10097,98•,61•,RED,0,0.8333333333333334,19,7,1,2,0,0.5666666666666667,13,5,0,2
35,7155,5086,8611,9227,1918,6077,58•,107•,BLUE,0,0.06666666666666667,21,2,0,2,1,1.3333333333333335,21,9,0,2
36,4381,8424,4810,6753,10004,8041,82•,80•,RED,0,0.3,11,12,0,2,0,0.03333333333333333,16,9,0,2
37,8286,9225,5676,10120,3603,7794,136•,72•,RED,1,0.26666666666666666,27,11,0,2,0,1.0,27,2,0,2
38,7226,6121,10003,6100,6033,6087,120•,88•,RED,0,1.9000000000000001,27,8,1,2,1,0.9666666666666667,19,5,0,2
39,9228,6078,7221,9594,7254,7855,67•,42•,RED,1,2.4333333333333336,11,3,0,2,0,0.06666666666666667,16,1,0,2
40,8522,10138,4453,6642,6002,4568,64•,81•,BLUE,0,0.26666666666666666,15,6,0,2,0,2.0666666666666664,11,7,1,2
41,5086,10097,6087,7794,10003,6100,62•,66,BLUE,0,0.06666666666666667,23,1,0,2,0,1.0333333333333334,25,2,0,1
42,1918,10004,4381,9594,9225,3603,87•,102•,BLUE,0,0.5333333333333333,10,13,0,2,0,1.0666666666666667,26,6,1,2
43,6077,8286,7221,8041,6121,9227,59•,88•,BLUE,0,1.0,14,4,0,2,0,1.0333333333333334,13,13,0,2
44,7254,8522,8424,4453,6078,4568,58•,61•,BLUE,0,0.19999999999999998,13,6,0,2,0,1.8,15,4,0,2
45,6002,7226,10120,8832,8611,6642,163•,46•,RED,0,2.833333333333333,22,15,2,2,0,0.03333333333333333,14,3,0,2
46,9228,5676,10138,9568,7855,6753,92•,46•,RED,0,2.1333333333333333,18,9,0,2,0,0.0,11,4,0,2
47,6033,3620,9225,4810,7155,8041,125,66•,RED,0,0.9333333333333333,18,11,2,1,0,0.0,10,9,0,2
48,7221,10004,8424,4453,6121,10120,48•,90•,BLUE,0,1.0333333333333334,11,4,0,2,0,2.0666666666666664,24,7,0,2
49,8832,6753,5676,6087,6642,9228,52•,57•,BLUE,0,0.16666666666666666,14,4,0,2,0,0.9333333333333333,14,4,0,2
50,10003,6078,4381,9227,10138,5086,100•,60•,RED,1,1.8666666666666667,9,11,0,2,0,0.16666666666666666,23,2,0,2
51,6002,8522,6033,3603,4810,6100,139•,123•,RED,0,2.033333333333333,14,13,2,2,0,1.9333333333333333,25,9,1,2
52,7226,7155,9594,9568,10097,8286,98•,87•,RED,0,0.9333333333333333,22,7,1,2,0,0.06666666666666667,19,8,0,2
53,7855,6077,3620,4568,7254,7794,133•,34•,RED,1,0.8666666666666667,30,7,1,2,0,1.2000000000000002,14,0,0,2
54,1918,6753,10120,8611,6078,6087,92•,75•,RED,0,0.26666666666666666,18,10,0,2,0,1.5666666666666667,23,3,0,2
55,8832,7155,8424,6121,5086,9594,44•,72•,BLUE,0,0.03333333333333333,13,3,0,2,0,1.0,21,4,0,2
56,9228,7855,4568,10004,8286,4810,44,89•,BLUE,0,1.1,11,3,0,1,0,0.06666666666666667,24,6,0,2
57,7794,5676,10097,1918,6033,10138,70•,82•,BLUE,0,1.2000000000000002,20,4,0,2,0,0.26666666666666666,14,11,0,2
58,3620,8611,4381,6100,9568,6002,97•,110,BLUE,0,1.1666666666666667,12,7,2,2,0,2.8666666666666667,15,10,1,1
59,6642,8041,10003,7226,7254,9225,76•,87•,BLUE,0,0.06666666666666667,12,11,0,2,0,1.0,16,7,1,2
60,6077,8522,3603,7221,4453,9227,94•,38•,RED,0,1.1,26,4,1,2,0,1.1666666666666667,9,3,0,2
61,7855,6002,8611,4381,6033,8286,94•,111•,BLUE,0,1.9333333333333333,10,7,2,2,0,1.3,18,12,0,2
62,10120,6100,3620,6078,9594,8424,117,75,RED,0,1.8666666666666667,16,7,2,1,0,1.6,18,5,0,1
63,6087,7226,10004,10138,7254,10097,134•,70•,RED,1,0.9333333333333333,28,9,1,2,0,0.1,16,7,0,2
64,7794,6753,7155,4453,10003,3603,67•,85•,BLUE,1,0.0,15,4,0,2,0,1.1333333333333333,22,4,1,2
65,1918,4568,6121,9225,9228,9227,117•,50,RED,1,1.3333333333333333,18,11,0,2,0,1.1,10,5,0,1
66,5086,8041,8832,8522,5676,9568,48•,72•,BLUE,0,0.03333333333333333,16,2,0,2,0,0.3,21,4,0,2
67,6642,6077,10138,7221,4810,3620,64•,99•,BLUE,0,0.03333333333333333,20,4,0,2,0,1.8333333333333335,15,8,1,2
68,6033,9228,10003,8424,9225,4453,50,62•,BLUE,0,1.0,10,5,0,1,0,1.2000000000000002,11,7,0,2
69,8041,8522,6078,8286,1918,9594,112•,121•,BLUE,1,0.6666666666666666,19,11,0,2,0,0.3,23,13,0,2
70,7794,4381,9227,7226,8611,4810,48•,124•,BLUE,0,1.3666666666666667,10,5,0,2,1,0.9333333333333333,20,11,0,2
71,7855,8832,7221,6077,10004,7155,37•,48•,BLUE,0,0.9666666666666667,9,3,0,2,0,0.03333333333333333,16,2,0,2
72,10120,5086,9568,10097,6002,6753,58•,115•,BLUE,0,0.06666666666666667,20,3,0,2,0,1.9333333333333333,19,10,1,2
73,7254,6100,6642,5676,6121,3603,64•,119•,BLUE,0,1.0,18,4,0,2,1,1.0666666666666667,24,7,1,2
74,6087,7794,8286,4568,7221,8522,78•,50•,RED,0,0.03333333333333333,29,3,0,2,0,2.2666666666666666,13,3,0,2
75,10138,9568,8832,6078,7155,6033,46•,43•,RED,0,0.03333333333333333,10,5,0,2,0,1.5333333333333332,11,2,0,2
76,4810,1918,7254,8424,3603,5086,72•,122•,BLUE,0,1.2666666666666668,15,7,0,2,1,1.0333333333333334,32,3,1,2
77,8611,4568,9225,6642,6753,6121,54•,79•,BLUE,0,0.26666666666666666,15,4,0,2,0,0.9333333333333333,26,4,0,2
78,9594,3620,9227,7855,6087,4381,77•,113•,BLUE,0,2.0,15,3,1,2,1,0.26666666666666666,19,11,0,2
79,8041,10097,7226,9228,6002,4453,133•,102,RED,1,0.9333333333333333,19,12,1,2,0,2.9333333333333336,8,7,2,1
80,5676,6077,6100,10003,10004,10120,127•,56,RED,1,1.1333333333333333,39,6,0,2,0,1.1333333333333335,17,3,0,1
