#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
1,5135,1690,6168,1657,6741,4319,161•,100•,RED,0,2.633333333333333,25,13,2,2,0,1.2333333333333334,17,10,0,2
2,1937,5987,6104,6740,3075,3211,140•,140•,TIE,1,2.8,23,13,1,2,0,2.6333333333333333,18,16,1,2
3,7067,5951,9740,2096,3316,5928,146•,87•,RED,0,3.566666666666667,24,15,1,2,0,0.26666666666666666,13,10,0,2
4,4338,1954,5554,1577,3065,9739,65•,155•,BLUE,0,0.36666666666666664,12,6,0,2,1,2.1333333333333333,25,11,1,2
5,8223,5291,9738,8175,2230,1937,82•,97,BLUE,0,1.0333333333333334,14,10,0,2,0,1.0333333333333334,19,7,1,0
6,5554,5951,9739,7067,5987,6740,161•,102•,RED,0,0.7,23,14,2,2,0,3.1666666666666665,13,12,1,2
7,9740,6168,2230,3211,6741,5291,86•,68,RED,0,2.1666666666666665,20,7,0,2,0,2.166666666666667,15,6,0,1
8,6104,4338,2096,4319,5135,3065,87•,68•,RED,0,0.7666666666666666,12,11,0,2,0,2.0666666666666664,15,6,0,2
9,8223,3075,1690,3316,1954,9738,151•,83•,RED,1,3.1999999999999997,9,14,1,2,0,1.1,21,6,0,2
10,1657,5928,6104,7067,8175,1577,126•,102•,RED,1,1.7999999999999998,13,14,0,2,0,2.3000000000000003,17,10,1,2
11,3065,6740,5951,1954,6741,9740,159,58•,RED,0,3.1333333333333333,18,15,1,1,0,3.1999999999999997,20,2,0,2
12,1937,3211,2096,5135,8175,9739,151•,42•,RED,0,2.2666666666666666,31,12,1,2,0,0.1,12,2,0,2
13,9738,5291,4319,3316,8223,1657,64•,131•,BLUE,0,1.2666666666666668,17,4,0,2,1,0.1,17,11,1,2
14,5987,5554,1577,4338,1690,2230,147•,139•,RED,1,0.7,19,13,1,2,0,0.7,22,10,2,2
15,9739,3075,6741,1954,6168,5928,107•,46•,RED,0,1.5333333333333334,15,13,0,2,0,1.1666666666666667,10,5,0,2
16,5951,3316,6104,5291,4338,1577,134•,119•,RED,0,1.0333333333333332,17,15,1,2,0,1.3,17,12,1,2
17,4319,5135,5554,8223,7067,1937,74,114•,BLUE,0,0.5,13,8,0,1,0,2.0,24,8,1,2
18,2230,9738,5987,6740,6168,8175,84•,116•,BLUE,0,1.2,16,8,0,2,0,1.9333333333333333,20,12,1,2
19,2096,9740,1690,3065,1657,3075,164•,154•,RED,0,1.9666666666666666,19,17,1,2,1,1.4333333333333333,17,14,1,2
20,5928,8175,7067,3211,8223,9739,89•,66•,RED,1,1.1666666666666667,13,9,0,2,0,0.23333333333333334,16,6,0,2
21,4319,1937,9740,1954,2230,5951,107•,103•,RED,0,1.3666666666666667,27,6,1,2,0,0.5,10,13,1,2
22,4338,5135,3211,3316,1690,3075,94•,184•,BLUE,0,0.16666666666666666,28,6,0,2,0,2.2333333333333334,12,21,2,2
23,1577,6741,5928,3065,9738,2096,85•,95•,BLUE,0,1.2666666666666666,16,6,1,2,0,1.9333333333333333,25,7,0,2
24,1657,6740,5291,6104,6168,5554,96,96•,TIE,0,2.0666666666666664,5,13,0,1,0,1.8666666666666667,9,15,0,2
25,9738,1577,3075,5987,8223,1954,156•,54,RED,1,1.7333333333333334,19,16,1,2,0,0.3,11,7,0,1
26,5291,1937,6741,4338,4319,5928,83•,56•,RED,0,1.9666666666666668,19,7,0,2,0,0.3333333333333333,15,4,0,2
27,5951,6104,8175,5135,5987,1690,106•,154•,BLUE,0,2.033333333333333,12,10,1,2,1,0.8666666666666666,14,13,2,2
28,3211,3316,7067,2230,2096,6740,105•,96•,RED,0,1.2333333333333334,26,8,0,2,0,1.1,12,12,1,2
29,6168,9739,1657,5554,9740,3065,96•,105•,BLUE,0,1.1,20,8,0,2,0,2.2666666666666666,26,7,0,2
30,3075,2096,1954,6104,2230,4319,106,67,RED,0,1.7666666666666666,8,15,0,1,0,2.9000000000000004,5,10,0,1
31,1690,1577,8223,6740,9739,9740,195•,109•,RED,0,1.9,18,18,4,2,0,1.1666666666666667,18,10,1,2
32,1937,3316,3211,5951,1657,6168,145•,154•,BLUE,0,1.1666666666666667,31,10,1,2,1,2.4,23,10,2,2
33,5987,5291,8175,3065,7067,4338,80•,113•,BLUE,0,1.3,13,10,0,2,0,1.8666666666666667,29,9,0,2
34,6741,9738,5135,5928,5554,3316,63•,92•,BLUE,0,1.9,19,3,0,2,1,0.39999999999999997,17,6,0,2
35,7067,9739,1954,4319,1690,5987,47,139•,BLUE,0,1.2000000000000002,5,5,0,1,0,2.1,12,17,1,2
36,9740,6740,5135,6168,6104,9738,96,115•,BLUE,0,2.1,18,7,1,1,0,1.5666666666666667,21,14,0,2
37,1577,3211,1657,8223,6741,4338,160•,57•,RED,0,0.4666666666666666,21,15,2,2,0,0.9333333333333333,17,3,0,2
