#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
1,3863,8533,4711,8005,3925,6036,27•,144•,BLUE,0,1.9333333333333333,2,4,0,2,0,1.1,20,14,1,2
2,9452,1661,589,4501,1678,3374,122•,150•,BLUE,1,1.0666666666666667,14,10,1,2,0,1.2666666666666668,15,14,2,2
3,980,4415,4201,1828,1159,3749,125•,94,RED,1,1.2666666666666666,18,9,1,2,0,1.9,18,10,0,1
4,4738,9408,2375,3328,7323,3128,141•,93•,RED,0,2.0666666666666664,8,23,1,2,0,0.9666666666666667,15,7,1,2
5,2584,8159,987,2984,3512,649,164•,111•,RED,1,3.1666666666666665,20,13,2,2,0,2.6333333333333333,17,11,1,2
6,687,6995,1515,5817,6764,8768,133•,108•,RED,0,2.0666666666666664,26,9,1,2,0,0.9333333333333333,12,14,1,2
7,5419,4419,2429,973,2637,581,170•,161•,RED,1,2.0333333333333337,26,12,2,2,1,2.8333333333333335,15,13,2,2
8,1891,1836,5835,9114,8119,2543,124,84•,RED,0,1.9333333333333333,22,14,0,1,0,1.0333333333333334,27,3,0,2
9,7327,4481,498,3759,6658,5199,156•,91•,RED,0,1.7000000000000002,19,17,2,2,1,3.2666666666666666,19,5,0,2
10,3328,1678,987,8533,7323,2584,178•,117•,RED,0,3.2333333333333334,13,19,2,2,1,2.1333333333333333,11,12,1,2
11,4201,1828,3863,3128,3374,1515,84•,125•,BLUE,0,2.3,18,9,0,2,0,1.0,28,9,1,2
12,3749,5419,581,6995,8159,4711,208•,81•,RED,1,3.8333333333333335,19,22,2,2,0,2.0,13,3,2,2
13,8005,589,2375,3512,2429,1891,92•,106•,BLUE,0,2.8666666666666667,10,11,0,2,0,1.8333333333333333,20,10,0,2
14,980,5199,5835,1836,2984,687,119••,145•,BLUE,0,3.166666666666667,32,4,1,2,0,2.8,11,19,2,2
15,6764,4481,2543,8119,7327,4419,159,58•,RED,0,1.6333333333333333,25,14,2,1,0,1.0333333333333334,14,3,0,2
16,3759,973,4415,6036,4738,2637,98,126•,BLUE,0,0.13333333333333333,12,12,1,1,0,1.8666666666666667,11,16,1,2
17,9114,6658,4501,5817,9452,1159,64•,110•,BLUE,0,1.0,13,5,0,2,0,1.0,15,14,0,2
18,8768,649,1661,9408,498,3925,114•,174•,BLUE,0,0.09999999999999999,20,11,1,2,1,1.2333333333333334,10,18,1,2
19,4201,3749,5199,581,3863,2375,142•,124•,RED,1,2.5,25,12,0,2,0,2.8333333333333335,12,12,1,2
20,3328,5419,4481,2984,8119,589,138•,105•,RED,1,1.8666666666666667,12,13,1,2,0,2.0,13,11,1,2
21,5835,2429,8533,3374,4738,8159,119,149•,BLUE,0,2.0,16,12,1,1,1,1.9,16,12,1,2
22,1515,1159,6036,2543,3128,7327,127•,120•,RED,0,1.9333333333333333,25,10,1,2,0,0.9333333333333333,20,12,1,2
