#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
49,5089,4964,4019,597,3328,1836,66•,115•,BLUE,0,1.1666666666666667,18,5,0,2,0,1.9000000000000001,10,17,0,2
50,2429,5500,4999,9505,294,867,92,92•,TIE,0,1.0,12,8,1,1,0,1.8,14,7,1,2
51,4123,1160,3759,3952,2404,2584,83•,89•,BLUE,0,1.2666666666666666,18,8,0,2,0,2.166666666666667,10,9,1,2
52,1159,5124,9772,2710,7415,9408,47•,161•,BLUE,0,0.9333333333333333,14,3,0,2,1,0.36666666666666664,19,16,1,2
53,9172,3993,3408,8600,8006,4141,38•,65,BLUE,0,2.0,8,3,0,2,0,0.9666666666666667,10,8,0,0
54,980,8020,3328,4,9696,5285,42•,74•,BLUE,0,1.0666666666666667,8,3,0,2,0,1.2,16,7,0,2
55,2659,1148,2465,4964,5851,1661,184•,97•,RED,1,0.9,10,19,3,2,0,1.1,16,12,0,2
56,2584,1452,7230,4999,867,2637,115•,46•,RED,0,0.3,15,11,1,2,0,1.0,8,6,0,2
57,599,3952,4201,5669,5124,968,82•,54•,RED,0,1.2,15,9,0,2,0,1.1666666666666667,12,5,0,2
58,1160,9471,5500,6658,7415,3863,42,62•,BLUE,0,0.0,12,3,0,1,0,2.1,16,3,0,2
59,6000,294,4019,1726,9172,7042,88•,93•,BLUE,0,0.7999999999999999,15,7,1,2,0,1.1,17,8,1,2
60,2429,980,3408,702,9772,1515,105•,91•,RED,0,2.0,16,10,1,2,0,1.9,31,4,0,2
61,3759,1759,2710,6904,3993,4141,62,63•,BLUE,0,1.0333333333333334,20,3,0,1,0,0.9333333333333333,21,3,0,2
62,3473,1836,2404,1159,696,8006,71•,71•,TIE,0,2.8666666666666667,4,12,0,2,0,2.8666666666666667,16,6,0,2
63,1138,9408,687,4501,597,8600,127,97•,RED,0,2.1333333333333333,13,10,2,1,1,1.0333333333333334,12,6,1,2
64,9505,5089,4,4123,589,1197,102•,109•,BLUE,0,1.1333333333333333,30,7,0,2,1,1.1666666666666667,13,8,1,2
65,4201,7230,5851,1515,3952,294,95,131•,BLUE,0,1.2,7,11,1,1,1,1.6333333333333333,22,8,1,2
66,2584,4019,8020,1148,6904,6000,122•,74,RED,1,0.39999999999999997,17,10,1,2,0,2.333333333333333,7,12,0,1
67,5500,968,9172,3759,4964,9772,54,48•,RED,0,1.0666666666666667,13,4,0,0,0,0.19999999999999998,14,3,0,2
68,9471,2710,4501,2404,2465,980,76•,81,BLUE,0,0.9666666666666667,16,6,0,2,0,1.9,17,7,0,1
69,589,1726,3863,3408,1452,4123,74•,91•,BLUE,0,1.0,12,4,1,2,0,1.0666666666666667,17,9,0,2
70,4141,9696,7415,5089,8006,1197,70,79•,BLUE,0,0.2,22,3,0,1,0,2.033333333333333,14,6,0,2
71,597,1159,9408,1661,5285,1759,162•,73,RED,1,3.1333333333333333,15,16,2,2,0,2.9666666666666663,13,9,0,0
72,696,867,702,1138,4,3993,98•,93,RED,0,3.033333333333333,22,8,0,2,0,1.2,20,9,0,1
73,2659,3328,6658,2637,5669,8600,99•,50•,RED,0,2.4333333333333336,9,10,1,2,0,2.0666666666666664,8,6,0,2
74,1160,3473,599,7042,687,9505,70•,144•,BLUE,0,1.1,11,8,0,2,0,1.1,20,12,2,2
75,5124,2429,1197,1836,4999,3759,114•,60•,RED,0,1.1666666666666667,20,9,1,2,0,0.9,5,9,0,2
76,4201,5500,4141,1148,9696,1159,84,89•,BLUE,0,1.3,22,7,0,1,0,1.4666666666666668,8,11,1,2
77,696,7230,6000,6904,3408,4501,76•,53•,RED,0,1.0,14,8,0,2,0,1.866666666666667,10,5,0,2
78,7415,294,1661,589,1138,3328,121•,82•,RED,0,0.9,32,6,1,2,0,2.0,12,7,1,2
79,2637,4964,8006,8020,1515,1160,53•,80•,BLUE,0,1.9666666666666668,11,6,0,2,0,1.1,17,7,0,2
80,5285,3863,597,5124,9505,9172,122•,59,RED,0,1.9666666666666668,11,16,1,2,0,1.9333333333333333,13,5,0,0
81,4019,4,5669,687,9471,2404,68•,91,BLUE,0,0.36666666666666664,19,6,0,2,0,2.7666666666666666,9,10,1,1
82,599,968,1759,8600,2584,2429,57•,132•,BLUE,0,1.9,13,6,0,2,1,0.36666666666666664,12,12,1,2
83,9772,7042,3952,702,2465,1452,83•,146•,BLUE,0,0.13333333333333333,16,6,1,2,1,1.0,27,11,1,2
84,1836,5851,867,4123,980,3473,83•,79•,RED,0,0.9,7,12,0,2,0,1.1333333333333335,12,7,0,2
85,4999,1726,2659,3993,9408,5089,105•,84•,RED,1,2.3666666666666667,13,8,1,2,0,1.2333333333333334,6,12,1,2
86,2710,294,1138,6658,1197,4964,130•,104•,RED,0,0.6666666666666667,22,14,1,2,1,1.1666666666666667,16,10,0,2
87,599,589,5124,5500,7230,4019,80•,40•,RED,0,2.833333333333333,14,7,0,2,0,1.1,8,4,0,2
88,6904,1515,4,968,597,1452,63•,129,BLUE,0,2.0,13,3,0,2,0,1.1,26,11,1,1
89,4501,2404,7415,4201,2429,3473,82•,90•,BLUE,0,2.0666666666666664,19,7,0,2,0,0.4666666666666666,15,10,1,2
90,2465,9408,3408,2584,1836,9696,139•,105•,RED,0,2.2,22,12,1,2,1,1.2,9,13,1,2
91,3328,1160,9172,702,2710,4123,56•,97•,BLUE,0,1.1333333333333333,9,7,0,2,0,1.0333333333333334,19,10,0,2
92,1661,3952,3993,6000,2637,5285,50•,73•,BLUE,0,0.16666666666666666,16,2,0,2,0,1.9333333333333333,5,12,0,2
93,1148,1759,6658,980,7042,8006,88•,95•,BLUE,0,3.266666666666666,9,10,0,2,0,2.033333333333333,13,9,1,2
94,1159,9505,9471,8600,9772,5089,55•,62•,BLUE,0,1.8666666666666667,17,3,0,2,0,1.0,15,5,0,2
95,3759,867,1726,5669,696,2659,56,127•,BLUE,0,0.23333333333333334,17,4,0,1,1,1.5,14,15,0,2
96,687,4999,4141,8020,3863,5851,147•,96•,RED,1,1.9,26,9,2,2,0,0.9666666666666667,9,11,1,2
