#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
48,7480,9127,9785,6987,6514,10026,113•,81•,RED,1,0.9333333333333333,11,11,1,2,0,1.1,12,10,0,2
49,7476,2708,3543,4476,6141,5505,73•,108•,BLUE,0,1.0333333333333334,9,10,0,2,0,1.7333333333333334,14,12,1,2
50,1334,9527,5672,6110,9621,6866,75•,50•,RED,1,0.2333333333333333,15,5,0,2,0,0.2,14,3,0,2
51,6977,7200,7712,8789,2200,8729,98•,132•,BLUE,0,-0.03333333333333333,12,11,1,2,1,3.4333333333333336,13,13,1,2
52,2706,5031,7480,1305,2609,6141,96•,102•,BLUE,0,0.06666666666666667,26,6,0,2,0,0.9666666666666667,10,9,2,2
53,6514,6110,7476,9785,10135,6866,103•,82•,RED,0,1.0,17,12,0,2,0,0.9666666666666667,8,10,1,2
54,2609,8729,7200,9621,8731,2200,123•,111•,RED,0,0.9333333333333333,12,16,1,2,1,3.4333333333333336,11,7,1,2
55,8789,6987,2706,5672,2708,1305,104•,111•,BLUE,1,1.0333333333333334,20,7,0,2,0,1.2333333333333334,10,15,1,2
56,1246,7712,10026,9127,6977,5505,87•,60•,RED,0,2.0,10,8,1,2,1,0.9666666666666667,11,4,0,2
57,9527,5031,3543,1334,4476,7476,44•,132•,BLUE,0,0.03333333333333333,7,5,0,2,0,2.9000000000000004,22,11,1,2
58,5672,6987,2708,7480,2200,10026,54•,118•,BLUE,0,0.16666666666666666,11,6,0,2,1,3.5000000000000004,11,9,1,2
59,6141,7200,6866,2609,1334,9127,44•,104•,BLUE,0,0.06666666666666667,5,6,0,2,0,1.0666666666666669,17,12,0,2
60,3543,5505,6977,6110,10135,5031,49,66•,BLUE,0,0.9333333333333333,15,3,0,1,0,1.1,11,8,0,2
61,6514,8789,9621,7712,1305,8731,88•,159•,BLUE,1,1.0333333333333334,14,7,0,2,1,3.033333333333333,15,14,1,2
62,1246,8729,4476,9527,9785,2706,93•,117•,BLUE,0,1.8333333333333335,9,9,1,2,1,0.9333333333333333,16,8,1,2
