#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
1,2720,10043,303,2722,7110,25,52,87•,BLUE,0,1.0,12,5,0,1,0,1.0666666666666667,19,6,1,2
2,2607,8704,365,5407,5438,1279,149•,69•,RED,1,1.9666666666666668,11,14,2,2,0,2.7,14,6,0,2
3,9424,4750,9094,1257,11,10212,47•,95•,BLUE,0,2.0,7,5,0,2,0,0.2,8,15,0,2
4,1811,3515,10152,8721,1647,203,80•,54•,RED,0,1.9333333333333333,16,7,0,2,0,1.1,18,2,0,2
5,1923,204,752,428,4653,5732,108•,68•,RED,0,2.7,12,12,1,2,0,1.1,24,2,0,2
6,1403,8130,708,87,2495,365,103•,93•,RED,0,0.2,7,12,2,2,0,0.7666666666666667,8,10,1,2
7,8704,428,8721,10212,4750,1647,38•,48•,BLUE,0,2.033333333333333,12,1,0,2,0,1.0666666666666669,12,3,0,2
8,1257,5407,11,8130,1279,25,130•,51•,RED,1,1.1,4,19,1,2,0,1.8666666666666667,17,2,0,2
9,2722,204,203,752,1811,1403,116•,138•,BLUE,1,1.0666666666666667,17,10,1,2,0,1.0,20,9,3,2
10,303,2495,3515,708,2720,9094,54•,140•,BLUE,0,2.7,10,4,0,2,0,1.0666666666666667,20,12,2,2
11,10043,5438,10152,7110,9424,4653,59•,67•,BLUE,0,0.9333333333333333,9,7,0,2,1,1.2000000000000002,16,3,0,2
12,752,2607,5732,1923,2720,87,74•,114•,BLUE,0,1.9333333333333333,12,5,1,2,0,2.7,19,7,2,2
13,10212,5438,8130,1647,5407,3515,63•,49,RED,0,0.9666666666666667,12,7,0,2,0,1.9333333333333333,11,4,0,1
14,87,1257,7110,8704,1923,1403,66•,164•,BLUE,0,1.0,15,6,0,2,1,2.7666666666666666,16,9,2,2
15,2722,8721,2607,428,4750,1279,175•,63•,RED,1,1.9666666666666668,23,14,1,2,0,1.9333333333333333,22,2,0,2
16,25,10043,365,2495,203,4653,63•,74•,BLUE,0,1.0333333333333334,9,6,0,2,0,0.9333333333333333,13,7,0,2
