#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
1,5265,8421,5902,7913,6933,319,69•,92•,BLUE,1,1.0333333333333334,11,6,0,2,0,1.0333333333333334,18,9,0,2
2,8708,1307,1512,4925,1922,8544,60•,69•,BLUE,0,0.1,16,4,0,2,0,1.9333333333333333,21,3,0,2
3,4546,5813,1247,10125,8046,2262,140•,82•,RED,0,1.7666666666666668,16,10,3,2,0,-0.1,16,8,0,2
4,2523,811,3597,5459,8410,6691,80•,70•,RED,0,1.9333333333333333,18,7,0,2,0,2.166666666666667,10,10,0,2
5,1277,7674,1831,6690,1721,4905,56•,86•,BLUE,0,3.033333333333333,13,5,0,2,1,0.16666666666666666,16,5,0,2
6,95,9732,9055,9101,509,5491,63•,58•,RED,0,0.06666666666666667,13,6,0,2,0,0.06666666666666667,9,7,0,2
7,5265,6161,10083,3451,1922,4546,36•,112•,BLUE,0,0.06666666666666667,9,2,0,2,0,0.16666666666666669,20,10,1,2
8,8410,10125,8544,6933,5459,1831,97•,69•,RED,1,1.0666666666666669,20,8,0,2,0,0.3,19,4,0,2
9,5813,8708,5902,6690,319,2523,111•,81•,RED,0,1.7333333333333332,18,9,1,2,0,1.9666666666666668,19,7,0,2
10,95,3451,8421,1307,10083,4905,62•,81•,BLUE,0,1.1,10,9,0,2,0,0.13333333333333333,16,7,0,2
11,4925,5491,7913,9055,509,8046,52•,93•,BLUE,0,1.0666666666666667,15,3,0,2,0,0.8666666666666667,19,10,0,2
12,1721,1277,2262,9732,6691,6161,53•,64•,BLUE,0,0.9666666666666667,14,3,0,2,1,0.9333333333333333,8,6,0,2
13,811,9101,7674,1247,1512,3597,69•,72•,BLUE,0,2.0,14,6,0,2,0,0.1,20,5,0,2
14,3451,1831,9055,4546,5902,509,46•,94•,BLUE,0,0.16666666666666666,10,5,0,2,0,0.13333333333333333,18,8,1,2
15,8544,6691,319,95,6690,1922,70•,90•,BLUE,1,2.7333333333333334,6,7,0,2,0,0.19999999999999998,26,6,0,2
16,4905,2262,9732,8708,10125,5459,73•,89•,BLUE,0,0.06666666666666667,15,7,0,2,0,1.2,16,9,0,2
17,7913,1247,9101,5813,1721,1307,48•,131•,BLUE,0,0.2,11,4,0,2,0,1.7,17,12,2,2
18,4925,10083,6933,811,1512,1277,64•,72•,BLUE,0,1.0333333333333334,21,3,0,2,0,2.0,18,6,0,2
19,2523,7674,5265,5491,8421,8410,43•,54•,BLUE,0,1.9333333333333333,10,3,0,2,0,1.0666666666666667,14,4,0,2
20,3597,5459,1307,5813,6161,8046,85•,109•,BLUE,1,0.19999999999999998,17,6,0,2,0,1.5666666666666667,10,8,1,2
21,811,1247,95,1831,1922,1512,86•,93•,BLUE,1,1.0666666666666667,14,7,0,2,1,0.2,29,2,0,2
22,6933,509,2262,319,1721,10083,78•,81•,BLUE,0,0.03333333333333333,19,7,0,2,0,-0.06666666666666665,12,10,0,2
23,5902,8410,4905,7674,6691,8421,99•,35•,RED,1,0.23333333333333334,13,11,0,2,0,2.833333333333333,6,3,0,2
24,9732,5265,8046,9055,8544,8708,56•,63•,BLUE,0,0.8666666666666667,11,5,0,2,0,0.9333333333333333,13,6,0,2
25,9101,3597,1277,4925,2523,4546,103•,83•,RED,1,1.0333333333333334,24,8,0,2,0,2.0,19,3,1,2
26,5491,3451,6161,7913,6690,10125,69•,70•,BLUE,1,0.1,8,8,0,2,0,0.2333333333333333,17,6,0,2
27,7674,4905,1512,509,8410,8708,77•,80•,BLUE,0,1.1,15,7,0,2,0,0.09999999999999999,17,9,0,2
28,8421,8046,1247,1277,5902,1922,49•,106,BLUE,0,1.866666666666667,12,3,0,2,0,1.0666666666666669,30,8,0,1
29,6691,2262,3451,9055,3597,6161,59•,75•,BLUE,0,0.9666666666666667,9,7,0,2,1,0.03333333333333333,15,6,0,2
30,7913,1721,4546,811,10125,9732,113•,63•,RED,0,1.1666666666666667,16,12,1,2,0,1.0,10,7,0,2
31,2523,5813,6933,95,1307,4925,148•,49,RED,0,2.6666666666666665,35,8,1,2,0,1.0666666666666667,9,4,0,1
32,10083,1831,9101,5459,5265,6690,36,68•,BLUE,0,0.2,11,2,0,1,0,0.26666666666666666,19,5,0,2
33,8046,5491,319,1721,3451,8544,83•,74,RED,0,1.7666666666666666,12,10,0,2,0,1.0,17,8,0,0
34,6161,811,7913,7674,6933,8410,79•,90•,BLUE,0,1.1,12,9,0,2,0,1.1,23,7,0,2
35,3597,9732,6690,5265,9055,4925,56•,29,RED,0,0.09999999999999999,16,4,0,2,0,0.9666666666666667,10,1,0,1
36,1307,2523,8544,1247,1831,509,71•,64•,RED,0,1.9333333333333333,14,7,0,2,0,0.13333333333333333,15,6,0,2
37,1922,5813,5491,8708,4905,319,111•,102•,RED,0,1.7,13,10,1,2,1,0.9666666666666667,15,10,0,2
38,5459,1512,8421,4546,2262,95,69•,93•,BLUE,0,1.2,14,5,0,2,0,0.13333333333333333,20,6,1,2
39,1277,10083,10125,5902,9101,6691,54•,72•,BLUE,0,1.0333333333333334,16,3,0,2,0,0.03333333333333334,14,8,0,2
40,1831,9732,1721,6161,2523,1922,59•,105•,BLUE,1,0.09999999999999999,12,4,0,2,1,1.0333333333333334,22,8,0,2
41,3597,8046,8410,4905,7913,95,119•,113•,RED,1,0.9666666666666667,22,9,0,2,1,0.23333333333333334,14,10,0,2
42,5902,7674,6690,8544,1512,2262,60•,79•,BLUE,0,1.1333333333333335,13,6,0,2,1,1.0,13,6,0,2
43,509,811,1307,319,5265,1277,91•,73•,RED,0,1.0,18,9,0,2,0,1.8666666666666667,16,8,0,2
44,6691,8708,1247,3451,4925,5459,33,61•,BLUE,0,-0.06666666666666665,7,3,0,1,0,1.2000000000000002,10,7,0,2
45,5491,6933,9055,9101,8421,5813,90•,136•,BLUE,0,0.03333333333333333,34,2,0,2,1,1.7000000000000002,15,13,1,2
