#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
33,5948,4371,4775,7161,3933,8734,90•,35,RED,0,0.06666666666666667,35,3,0,2,0,0.9666666666666667,13,1,0,1
34,3472,5959,4731,3158,10140,5716,79•,62,RED,0,0.9333333333333333,11,11,0,2,0,0.2,13,6,0,1
35,6647,5932,8558,9053,6605,8290,62•,17•,RED,0,1.0666666666666667,7,8,0,2,0,0.9666666666666667,9,-1,0,2
36,7725,4635,7018,9134,6348,3522,56•,92,BLUE,0,1.0333333333333334,12,3,0,2,0,1.0333333333333334,29,4,0,1
37,6606,6106,6896,6832,4010,5887,37,52•,BLUE,0,0.9666666666666667,6,5,0,1,0,1.0,13,4,0,2
38,9120,3354,7421,9702,2283,9280,117•,64•,RED,1,3.1333333333333333,17,8,1,2,0,2.0666666666666664,15,3,0,2
39,6652,6017,3527,9593,7546,5874,58•,59•,BLUE,0,1.1666666666666667,10,6,0,2,0,0.9666666666666667,15,5,0,2
40,8740,6170,3794,9065,3526,4723,40•,33,RED,0,0.0,9,4,0,2,0,0.9666666666666667,14,-1,0,1
41,7725,8558,6896,7161,5716,6605,45,20•,RED,0,0.9666666666666667,14,3,0,1,0,1.0666666666666667,10,-1,0,2
42,3522,7018,9053,3354,4010,6647,60•,73•,BLUE,0,0.0,21,1,0,2,0,1.9666666666666666,12,9,0,2
43,3158,4775,6606,5932,3472,4371,106•,49•,RED,0,2.033333333333333,28,9,0,2,0,0.9333333333333333,13,4,0,2
44,9134,6832,3794,8290,5959,5948,46•,87•,BLUE,0,0.06666666666666667,11,4,0,2,1,0.06666666666666667,21,5,0,2
45,3527,6170,9280,3526,6017,10140,66•,80,BLUE,0,1.0,18,5,0,2,0,1.0333333333333334,19,6,0,1
46,9065,8734,2283,3933,6106,6652,50•,44,RED,0,0.06666666666666667,19,1,0,2,0,1.1333333333333333,11,4,0,1
47,4723,8740,4635,7546,7421,9702,101•,85•,RED,1,0.06666666666666667,9,10,1,2,0,1.2,11,8,0,2
48,9120,4731,9593,6348,5874,5887,43•,50•,BLUE,0,1.9333333333333333,6,5,0,2,0,1.0,14,3,0,2
49,3472,6832,8558,3794,9053,4010,45,49•,BLUE,0,0.9333333333333333,11,4,0,1,0,0.9666666666666667,19,1,0,2
50,8734,9134,3527,6170,7018,6017,42•,76•,BLUE,0,1.0333333333333334,17,1,0,2,0,0.03333333333333333,14,10,0,2
51,6605,6652,7546,6606,4723,3354,46•,59•,BLUE,0,1.1333333333333333,10,5,0,2,0,1.9,18,4,0,2
52,5959,9280,4371,4731,6348,6106,70•,43•,RED,0,0.03333333333333333,17,7,0,2,0,0.9666666666666667,12,3,0,2
53,5932,6896,10140,9120,7725,5948,50•,55•,BLUE,0,0.03333333333333333,13,4,0,2,1,2.0,13,1,0,2
54,8740,9702,3526,3933,3158,5874,57•,66•,BLUE,0,1.9333333333333333,23,1,0,2,0,1.0333333333333334,18,5,0,2
55,4635,3522,7161,2283,8290,9593,109•,62•,RED,0,1.0666666666666667,22,9,1,2,0,1.0333333333333334,16,5,0,2
56,6647,5887,9065,7421,4775,5716,82•,85•,BLUE,0,0.1,13,11,0,2,0,0.3333333333333333,17,9,0,2
57,7018,10140,6652,4731,3794,8558,48,67•,BLUE,0,0.19999999999999998,8,5,0,0,1,0.0,14,4,0,2
58,6832,8734,6348,9702,3354,3472,41•,63•,BLUE,0,0.9666666666666667,12,3,0,2,0,2.833333333333333,18,4,0,2
59,9134,5874,5959,7546,4371,6896,50•,60,BLUE,0,0.06666666666666667,14,4,0,2,0,0.0,15,6,0,1
60,6017,4723,8290,6606,9120,5716,62•,34•,RED,0,0.03333333333333333,14,7,0,2,0,2.033333333333333,8,3,0,2
61,3933,4635,3526,4775,6647,7161,142•,78•,RED,0,2.0,20,12,2,2,0,0.06666666666666667,18,7,0,2
62,9065,9053,9593,9280,7725,3522,33,56•,BLUE,0,0.9666666666666667,7,3,0,1,0,1.0,18,2,0,2
63,3158,8740,6106,5948,3527,7421,52,131•,BLUE,0,1.0666666666666667,9,6,0,1,0,2.2666666666666666,26,11,1,2
64,4010,6605,5932,5887,2283,6170,31,95•,BLUE,0,0.9333333333333333,13,0,0,0,1,0.1,20,7,0,2
65,5874,10140,4723,7018,7161,6606,66,37•,RED,0,0.03333333333333333,22,4,0,1,0,0.9666666666666667,14,1,0,2
66,9280,9065,6832,4635,5959,7546,40•,150,BLUE,0,0.03333333333333333,12,2,0,2,0,0.06666666666666667,21,16,1,1
67,3472,8290,8740,6652,3526,7725,29,58•,BLUE,0,0.9333333333333333,5,3,0,1,0,2.0999999999999996,17,4,0,2
68,6896,9134,6647,8734,9593,3158,94,60•,RED,0,0.13333333333333333,12,11,0,0,0,1.0333333333333334,17,4,0,2
69,5932,5948,5887,3794,3522,3354,58,74•,BLUE,0,0.1,19,2,0,1,1,0.9333333333333333,18,3,0,2
70,4731,9053,2283,4371,7421,6017,67•,115•,BLUE,1,0.06666666666666667,12,4,0,2,1,0.26666666666666666,12,11,1,2
