#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
15,2969,7621,4332,5894,7138,5572,34•,75•,BLUE,0,0.0,5,4,0,2,0,1.0333333333333334,16,4,1,2
16,8573,9121,4597,8556,9524,8598,69,53•,RED,0,0.03333333333333333,16,5,0,1,0,0.9666666666666667,15,4,0,2
17,3561,8750,8625,3035,5726,3481,77,88,BLUE,0,1.9333333333333333,20,5,0,1,0,1.7333333333333334,13,10,0,1
18,8610,9444,7521,7088,8827,6155,34•,36•,BLUE,1,0.9666666666666667,4,1,0,2,0,0.0,12,1,0,2
19,8114,4219,5986,9311,3029,9051,42•,29•,RED,0,1.0,7,5,0,2,0,0.06666666666666667,9,1,0,2
20,10113,10181,4063,9658,10136,8019,66,58•,RED,0,0.3,12,8,0,1,0,0.03333333333333333,14,5,0,2
21,7138,8625,7521,8369,8827,4597,29•,48•,BLUE,0,0.9666666666666667,6,2,0,2,0,0.0,17,2,0,2
22,7621,3561,9524,3035,4332,9121,64•,74•,BLUE,0,0.9666666666666667,13,6,0,2,0,0.8666666666666667,16,7,0,2
23,4063,9444,8114,9664,5572,2969,83•,97•,BLUE,0,0.2333333333333333,16,5,1,2,0,0.03333333333333333,10,11,1,2
24,9419,8573,3481,7088,8019,4219,65•,56•,RED,0,1.8333333333333335,18,3,0,2,0,1.0333333333333334,13,5,0,2
25,10181,8610,8556,9658,5986,5726,52•,33•,RED,0,0.03333333333333333,13,5,0,2,0,0.9666666666666667,3,5,0,2
26,8598,6155,6180,10113,10136,3029,52•,48,RED,0,1.1333333333333333,17,2,0,2,0,0.1,10,5,0,1
27,3035,5894,9051,8750,9311,7138,79•,38•,RED,1,0.8333333333333334,10,6,0,2,0,1.0,14,-1,0,2
28,8114,8556,7088,8019,4332,8625,46•,51•,BLUE,0,0.0,11,4,0,2,0,0.0,5,7,0,2
29,8573,9658,2969,10181,3481,6180,67•,64,RED,0,0.0,12,7,0,2,0,1.1,19,3,0,1
30,3029,8610,8369,9444,3561,10136,22•,42•,BLUE,0,0.03333333333333333,6,1,0,2,0,1.0,8,3,0,2
31,5572,8750,5726,8827,10113,5986,114•,42,RED,0,1.0,9,16,1,2,0,1.0,14,2,0,1
32,5894,9664,9311,4597,7621,4219,19•,48•,BLUE,0,0.03333333333333333,12,-2,0,2,0,0.03333333333333333,8,7,0,2
33,6155,9419,7521,9524,4063,9121,43•,84,BLUE,0,1.9,8,4,0,2,0,1.2666666666666668,15,8,1,1
34,8598,7088,8573,2969,5726,9051,103•,58,RED,1,0.9666666666666667,21,6,0,2,0,0.0,5,9,0,1
35,8019,3481,7138,9664,3029,4332,58,30•,RED,0,0.9,7,7,0,0,0,0.03333333333333333,6,4,0,2
36,3561,7521,9121,8625,9311,5986,86•,29,RED,0,1.9666666666666668,18,8,0,2,0,1.0,12,0,0,1
37,9658,10113,8610,3035,8369,8114,32•,64,BLUE,0,0.03333333333333333,8,2,0,2,0,0.8333333333333334,16,4,0,1
38,9444,6180,8556,4063,9419,5894,43•,98•,BLUE,1,0.16666666666666666,9,1,0,2,0,1.1666666666666665,19,6,1,2
39,6155,8750,4219,10136,8598,7621,60•,40•,RED,0,1.0,13,6,0,2,0,2.0,9,3,0,2
40,5572,10181,8827,4597,9051,9524,67,52•,RED,0,0.06666666666666667,8,9,0,1,0,0.0,11,6,0,2
41,2969,3481,5986,8369,8019,5894,49•,74•,BLUE,0,1.8666666666666667,14,2,0,2,1,0.0,15,4,0,2
42,7621,4063,7088,5726,8114,8598,48•,73•,BLUE,0,0.2333333333333333,8,6,0,2,0,0.9666666666666667,15,9,0,2
43,9121,9051,10181,9524,4332,5572,42•,94•,BLUE,0,0.06666666666666667,10,3,0,2,0,0.03333333333333333,16,11,0,2
44,8827,6180,8625,8610,6155,9311,46,29•,RED,0,0.16666666666666666,20,0,0,0,0,0.03333333333333333,16,-2,0,2
45,4597,9658,9444,10136,8573,7138,28,46•,BLUE,0,0.0,9,1,0,0,0,0.03333333333333333,8,5,0,2
46,9419,3035,4219,7521,8556,3029,76•,66,RED,0,1.8,15,7,0,2,0,1.0,11,9,0,1
