#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
66,7587,2722,5624,5666,1391,2607,118•,171•,BLUE,0,0.8666666666666667,18,12,1,2,1,2.833333333333333,22,15,2,2
67,2180,316,6921,2016,6226,9100,131•,77•,RED,1,2.033333333333333,22,12,0,2,0,0.2,14,8,0,2
68,5457,272,222,8714,1712,7414,100•,79•,RED,0,2.1333333333333337,7,13,1,2,0,0.1,16,5,1,2
69,1391,1640,5490,204,5113,2095,86,50•,RED,0,0.9,12,8,1,1,0,1.0333333333333334,17,2,0,2
70,8721,1647,816,5624,3314,2607,63•,148•,BLUE,0,1.9666666666666668,11,7,0,2,0,3.8666666666666667,19,11,2,2
71,6226,316,708,5401,9416,4342,140•,141,BLUE,0,1.2666666666666666,20,16,1,2,0,1.1333333333333333,23,13,1,1
72,2590,9027,5666,1089,4653,2180,118•,112•,RED,0,3.5999999999999996,20,9,1,2,1,0.23333333333333334,21,6,1,2
73,5310,2191,1218,2722,2016,341,75•,142•,BLUE,0,0.3333333333333333,7,10,0,2,0,1.0666666666666667,17,14,1,2
74,7587,5113,3314,2234,316,9100,142,78•,RED,0,2.8666666666666667,17,12,2,1,0,1.1,14,5,1,2
75,5624,9416,708,8714,204,5490,62,49•,RED,0,1.1,23,2,0,1,0,2.9,10,4,0,2
76,4653,1218,2016,2180,4342,2095,111•,133•,BLUE,1,0.3333333333333333,27,6,0,2,0,1.0666666666666669,14,13,2,2
77,5310,1089,1640,8721,6921,6226,131•,75•,RED,0,2.1,17,11,2,2,0,2.9333333333333336,7,9,0,2
78,222,1647,2191,2590,7587,5401,108•,135,BLUE,0,0.3333333333333333,17,10,1,2,0,2.8,18,12,1,1
79,2722,2607,7414,1391,1712,9027,145•,117•,RED,0,1.0,22,15,1,2,0,1.8666666666666667,23,11,0,2
80,272,2234,5666,5457,816,341,65,114•,BLUE,0,1.9333333333333333,9,9,0,1,0,1.9333333333333333,4,18,1,2
