#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
1,1847,10161,1108,5801,8112,1994,97•,84•,RED,0,1.0333333333333334,12,12,0,2,0,1.0666666666666667,16,7,1,2
2,4522,1982,4329,6805,2972,10124,140•,86•,RED,1,1.8666666666666667,11,14,1,2,0,1.0,20,8,0,2
3,9316,9551,9445,5968,5126,8719,72•,86•,BLUE,0,1.0,23,4,0,2,0,1.8666666666666667,10,9,1,2
4,1825,5935,3172,3928,1810,167,76•,84,BLUE,0,0.1,16,9,0,2,0,0.06666666666666667,12,6,1,1
5,1775,2345,7064,5189,935,2410,75•,105•,BLUE,0,1.9333333333333333,24,3,0,2,0,1.1333333333333333,27,5,1,2
6,1802,937,9495,2457,1769,5889,94•,90•,RED,1,0.9666666666666667,19,8,0,2,0,0.06666666666666667,15,12,0,2
7,5119,5268,8825,1806,1997,1710,65•,135•,BLUE,1,1.1,10,3,0,2,1,1.0666666666666669,30,8,1,2
8,3928,9316,2410,10161,6805,8112,96•,40•,RED,0,1.1,13,8,1,2,0,0.1,9,4,0,2
9,1994,2345,9551,5126,5935,1982,76•,165•,BLUE,0,2.1,23,4,0,2,1,0.1,18,19,1,2
10,1769,1847,3172,5189,5268,1108,58,96•,BLUE,0,0.16666666666666669,7,9,0,1,1,1.9,22,5,0,2
11,2457,9495,8825,8719,1810,1825,111•,73•,RED,1,0.09999999999999999,26,6,0,2,0,0.9,20,5,0,2
12,4522,10124,935,5119,1806,937,149•,68•,RED,1,1.8333333333333335,23,10,1,2,0,0.1,15,6,0,2
13,5801,1710,5968,1997,2972,5889,151•,113•,RED,0,1.9666666666666668,28,11,2,2,0,1.9666666666666668,32,7,0,2
14,7064,4329,167,1775,1802,9445,107•,60•,RED,0,1.9333333333333333,22,12,0,2,0,1.0,17,4,0,2
15,2410,1847,2345,3928,9551,937,60•,113•,BLUE,0,1.0666666666666667,14,5,0,2,0,0.2,19,10,1,2
16,10124,8719,5189,5935,6805,1710,49•,104•,BLUE,0,-0.03333333333333332,13,4,0,2,1,0.06666666666666667,15,10,0,2
17,4329,1769,1997,167,5889,3172,90•,72•,RED,0,1.0666666666666667,19,9,0,2,0,1.0333333333333334,15,7,0,2
18,5119,9495,1982,8825,8112,9316,97•,54,RED,1,0.1,23,6,0,2,0,1.0666666666666667,17,3,0,1
19,1775,1108,5968,1802,5126,1825,99•,99,TIE,1,1.9,14,8,0,2,0,0.9666666666666667,23,9,0,1
20,935,10161,7064,1994,2457,2972,83•,106•,BLUE,0,1.0666666666666667,13,7,1,2,1,1.0333333333333334,24,6,0,2
21,4522,9445,1810,1806,5801,5268,117•,146•,BLUE,0,1.7333333333333334,28,6,1,2,0,2.0,30,10,1,2
22,2345,8112,1825,1710,3172,8719,94,77•,RED,0,1.0,21,9,0,1,0,1.0,17,7,0,2
23,5968,3928,6805,5126,1997,935,85•,173•,BLUE,0,2.1,14,7,0,2,1,1.0333333333333334,27,14,1,2
24,1982,10161,5189,1108,937,167,64•,112•,BLUE,0,0.16666666666666666,13,7,0,2,0,1.8333333333333335,23,10,0,2
25,1806,7064,1994,4329,5119,9316,76,94•,BLUE,0,1.0666666666666667,20,7,0,1,0,1.0333333333333334,17,10,0,2
26,2972,1810,5268,9495,9445,5935,69•,88•,BLUE,0,1.9333333333333333,17,4,0,2,0,0.03333333333333333,16,11,0,2
27,5889,2410,1802,1769,8825,4522,72•,126,BLUE,0,1.0333333333333334,13,8,0,2,0,0.8666666666666667,19,14,1,1
28,9551,2457,1775,10124,1847,5801,77•,99•,BLUE,0,0.1,19,5,0,2,0,1.0666666666666667,22,6,1,2
29,2345,5119,167,5968,2972,4329,120•,114•,RED,1,0.9333333333333333,25,10,0,2,0,2.0,25,8,0,2
30,1810,1710,8825,4522,3928,1994,105•,106•,BLUE,0,0.13333333333333333,34,5,0,2,0,2.9333333333333336,16,9,1,2
31,8112,937,9445,6805,1769,1802,56•,88•,BLUE,0,0.03333333333333333,18,4,0,2,0,1.0,13,12,0,2
32,1847,1982,1997,1775,5889,1825,76•,81•,BLUE,0,2.0999999999999996,16,7,0,2,1,0.06666666666666667,16,5,0,2
33,5268,5935,9551,7064,9316,1108,84•,123•,BLUE,0,2.0666666666666664,26,4,0,2,1,2.7666666666666666,18,13,0,2
34,9495,5189,3172,8719,1806,935,62,93•,BLUE,0,0.1,17,5,0,1,0,1.0333333333333334,19,6,1,2
35,5126,10124,2457,10161,2410,5801,104•,115•,BLUE,0,0.03333333333333333,14,10,1,2,0,1.0666666666666667,20,11,1,2
36,8112,4329,1847,1810,1982,5968,68•,84,BLUE,0,0.16666666666666669,6,10,0,2,0,1.0333333333333334,21,5,0,1
37,5189,4522,7064,9495,2345,1997,102•,101•,RED,0,2.7,17,9,0,2,0,1.9333333333333333,24,8,0,2
38,5889,5801,9445,935,8825,5935,103•,127•,BLUE,0,1.0,29,6,0,2,0,1.2000000000000002,32,8,1,2
39,2457,1710,937,1769,9551,5119,72•,86•,BLUE,0,0.03333333333333333,11,9,0,2,0,0.13333333333333333,24,7,0,2
40,1108,5126,1806,10124,10161,3928,141•,108•,RED,0,0.9666666666666667,18,13,1,2,0,1.2333333333333334,16,11,1,2
41,5268,8719,2410,167,1775,6805,43,55•,BLUE,0,1.9000000000000001,8,4,0,1,0,0.9666666666666667,16,3,0,2
42,2972,1802,3172,9316,1994,1825,70•,70•,TIE,0,2.0,15,5,0,2,0,2.0,17,6,0,2
43,1997,5801,2457,1108,8825,2345,120•,102•,RED,0,1.9333333333333333,20,11,1,2,0,2.966666666666667,17,8,1,2
44,1710,5189,3928,5268,9445,1982,124,77•,RED,0,1.2,18,10,2,1,1,1.0333333333333334,18,4,0,2
45,167,4522,9316,935,937,1847,131•,73•,RED,0,3.6,13,15,0,2,0,0.13333333333333333,14,8,0,2
46,6805,1825,9495,9551,5968,1802,84,100•,BLUE,0,0.0,16,9,0,1,0,2.0,30,5,0,2
47,10161,2972,8719,1994,10124,1769,67•,46•,RED,0,2.933333333333333,16,5,0,2,0,0.13333333333333333,7,6,0,2
48,5126,5889,5119,3172,7064,1810,92•,56,RED,0,0.06666666666666667,13,13,0,2,0,1.0,11,6,0,1
49,2410,8112,1775,1806,4329,5935,54•,78•,BLUE,0,0.1,14,5,0,2,0,0.16666666666666666,18,8,0,2
50,1802,1108,4522,1710,167,9495,172•,110•,RED,1,3.6,16,15,3,2,0,0.9666666666666667,19,10,1,2
51,10161,9316,5126,1847,5889,5268,90•,82•,RED,0,1.0,14,6,1,2,0,1.0666666666666667,16,8,0,2
52,5801,8719,5935,1997,2410,5968,117•,59•,RED,1,1.9000000000000001,19,10,0,2,0,1.9666666666666668,17,3,0,2
53,8112,935,2457,9551,5189,4329,89•,84•,RED,0,1.1,16,8,1,2,0,0.16666666666666669,23,7,0,2
54,937,2972,8825,3172,1775,5119,107•,72,RED,1,0.06666666666666665,30,4,0,2,0,0.13333333333333333,16,7,0,1
55,1769,3928,1806,1825,1982,7064,111,84•,RED,0,0.23333333333333334,14,14,1,1,0,1.0,19,7,0,2
56,6805,1994,1810,9445,2345,10124,54•,68,BLUE,0,0.06666666666666667,13,5,0,2,0,1.0,18,5,0,1
57,5935,5119,10161,9495,1775,1847,78•,66•,RED,0,0.13333333333333333,15,9,0,2,0,0.1,11,8,0,2
58,1802,167,8719,1982,1806,8112,47,74•,BLUE,0,1.7999999999999998,10,3,0,1,0,1.1666666666666667,16,7,0,2
59,2972,7064,9551,8825,1997,3928,99•,130•,BLUE,0,1.9666666666666666,34,4,0,2,1,1.2,20,9,1,2
60,5189,5968,5889,9445,1108,1994,76,80•,BLUE,0,1.0333333333333334,24,3,0,1,0,0.9666666666666667,15,6,1,2
61,3172,6805,5126,2410,2457,4522,78,142•,BLUE,0,0.06666666666666667,15,7,0,1,0,1.7666666666666666,11,14,2,2
62,4329,5801,2345,5268,1825,937,117•,67•,RED,0,2.0,25,8,1,2,0,0.9666666666666667,13,7,0,2
63,935,1710,1769,10124,1810,9316,157•,59•,RED,0,0.13333333333333333,25,15,1,2,0,0.9666666666666667,15,4,0,2
64,5889,1994,9495,5119,9445,2410,58•,68•,BLUE,0,0.1,10,8,0,2,0,0.06666666666666667,16,6,0,2
65,1825,1806,2972,1847,5189,6805,70,50•,RED,0,1.0333333333333334,15,6,0,1,0,0.1,11,5,0,2
66,1997,8719,8112,937,7064,5126,63•,110•,BLUE,0,1.9000000000000001,20,3,0,2,0,0.9333333333333333,20,9,1,2
67,1810,9551,935,4329,1802,10161,93,68,RED,0,0.13333333333333333,26,5,0,1,0,1.1,9,8,0,1
68,5935,1769,1108,2345,4522,1710,138•,185•,BLUE,0,0.9666666666666667,14,22,0,2,1,2.7333333333333334,25,14,3,2
69,5968,167,10124,3928,5268,2457,75•,109•,BLUE,0,1.9333333333333333,21,5,0,2,0,0.1,12,10,1,2
70,1982,9316,1775,8825,3172,5801,62•,88•,BLUE,0,1.0333333333333334,15,5,0,2,0,1.1333333333333333,18,9,0,2
71,5935,1994,1802,2345,5126,5189,62•,87•,BLUE,0,1.0666666666666667,10,8,0,2,0,1.0,15,7,1,2
72,2410,1825,1710,9445,1847,2457,100,88•,RED,0,0.06666666666666667,20,9,0,1,1,0.06666666666666667,17,5,0,2
73,8825,167,1806,8112,10124,5889,72•,60,RED,0,1.0999999999999999,19,6,0,2,0,0.1,17,4,0,1
74,1108,6805,1982,9316,935,2972,133•,130,RED,1,0.9666666666666667,23,11,1,2,0,0.9666666666666667,34,8,1,1
75,5268,5968,1769,7064,5119,5801,73•,120•,BLUE,0,1.9666666666666668,15,7,0,2,1,1.9333333333333333,21,8,1,2
76,3172,4329,3928,8719,9495,9551,121•,77•,RED,0,0.26666666666666666,15,14,1,2,0,0.9666666666666667,22,5,0,2
77,937,4522,1997,1810,1775,10161,127•,60•,RED,1,2.7,18,11,1,2,0,0.1,14,5,0,2
78,9316,5968,1806,1982,2457,2345,92•,85•,RED,1,1.9666666666666666,22,4,0,2,0,1.0333333333333334,19,6,0,2
79,7064,8825,1847,1710,1108,4329,90•,191•,BLUE,0,1.1,21,8,0,2,1,1.0,23,18,1,2
80,8719,3928,5119,5801,1802,5189,91•,116•,BLUE,0,1.0666666666666669,18,7,0,2,0,1.9666666666666668,27,8,1,2
81,9551,1825,10124,5889,5935,4522,86•,133•,BLUE,0,0.1,26,5,0,2,0,0.8,14,18,1,2
