#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
60,5490,5895,75,293,10146,193,107•,78•,RED,0,1.9333333333333333,18,8,1,2,0,0.8333333333333334,12,6,1,2
61,1807,6945,5684,4575,219,4361,160•,96•,RED,0,2.0,22,14,3,2,0,0.1,25,6,0,2
62,2180,484,222,4638,341,1768,106•,121•,BLUE,1,0.3,18,8,1,2,0,2.8666666666666667,19,13,0,2
63,293,321,75,8630,423,6808,112•,49•,RED,0,2.6333333333333333,26,6,1,2,0,1.9333333333333333,14,2,0,2
64,8117,4285,1640,6860,272,1672,150•,60•,RED,0,1.1333333333333333,14,18,2,2,0,2.0666666666666664,9,7,0,2
65,8075,5490,3142,2458,193,1391,67•,105•,BLUE,0,1.866666666666667,11,8,0,2,1,1.9333333333333333,19,5,1,2
66,1143,834,5895,103,10146,714,98•,131•,BLUE,0,0.1,20,8,1,2,0,2.0666666666666664,23,11,0,2
67,1768,5684,293,1807,1640,341,170•,180•,BLUE,0,1.8333333333333335,25,13,2,2,0,2.0,13,19,2,2
68,484,5490,423,8630,8117,272,56•,98•,BLUE,0,1.0333333333333334,19,2,0,2,1,2.966666666666667,17,8,0,2
69,4638,3142,4285,2180,714,6945,113•,82•,RED,0,1.1,18,11,1,2,0,1.2,29,3,0,2
70,4575,321,834,222,193,103,97•,170•,BLUE,0,0.9,28,5,0,2,1,1.9333333333333333,25,13,2,2
71,75,219,6808,1143,2458,6860,135••,40•,RED,1,3.0,39,5,0,2,0,0.1,8,4,0,2
72,5895,10146,4361,1391,1672,8075,84•,108•,BLUE,0,0.1,11,7,1,2,0,2.833333333333333,19,10,0,2
